page_index,id,origin_language_code,language_code,text,reasoning
26,text-26-7,es,en,Chico Mendes was a rubber-tapper worker who fought peacefully for the preservation of the Brazilian rainforest.,The text describes a historical figure and his actions for environmental preservation. All nouns and adjectives need to be translated into English while retaining the core meaning of the sentence.
16,text-16-10,es,en,Complete this conclusion:,"The task is to translate the phrase 'Completa esta conclusión:' into English. It consists of simple, clear Spanish words that can be directly translated to convey the same imperative meaning into English."
23,text-23-20,es,en,All environments have been modified in some way by humans.,"The phrase mentions that all environments have been altered by humans. 'Ambientes' translates to 'environments,' and 'hombre' to 'man,' meaning humans in a general sense. The verb 'han sido modificados' means 'have been modified.'"
19,text-19-16,es,en,Question,"To translate the Spanish word 'Pregunta' into English, we must consider that it is a noun meaning a request for information. The English equivalent is 'Question'."
27,text-27-10,es,en,2,"The text contains only a numerical value '2', which does not require translation as the number is the same in English."
30,text-30-17,es,en,twin-engine,"The word 'bimotor' is a noun and refers to something with two engines, often used to describe an aircraft."
29,text-29-14,es,en,Write the verbs from the list in the imperative mood following the example.,"The instruction involves converting verbs from a list into the imperative mood. Since it's a task instruction, I only need to translate the descriptive part as no specific verbs were listed in the text."
22,text-22-28,es,en,Definition extracted from,"The phrase is a simple term that indicates a definition sourced from a particular place, and it should be completely translated into English."
23,text-23-21,es,en,Complete this outline on human activities that can harm natural environments.,"The sentence 'Completa este esquema sobre las actividades humanas que pueden dañar los ambientes naturales.' needs to be translated into English accurately, including translating nouns and not altering any other content."
19,text-19-17,es,en,Answer:,The text 'Respuesta:' is a word in Spanish that means 'Answer:'.
24,text-24-9,es,en,anteater,"The phrase '-oso hormiguero' includes a noun that needs to be translated to English. The noun 'hormiguero' refers to an 'anteater' in English, and '-oso' as a suffix refers to '-bear'. In English, this translates to 'anteater'."
25,text-25-24,es,en,rainforests,The word 'selvas' refers to tropical rainforests and should be translated accordingly into English.
25,text-25-25,es,en,water,The word 'agua' is a noun and refers to the substance 'water' in English.
28,text-28-0,es,en,Think the written language,"The phrase 'Pensar la lengua escrita' is a simple sentence in Spanish that should be directly translated into English without altering the meaning or structure. Each word translates directly into English: 'Pensar' means 'Think', 'la' is 'the', 'lengua' means 'language', and 'escrita' means 'written'."
26,text-26-8,es,en,He denounced the damage of indiscriminate logging and managed to mobilize many people who joined his cause.,"The text is a sentence describing an action and its result, which includes verbs, nouns, and connectors that need to be translated to English."
27,text-27-11,es,en,3,The number '3' is universal and does not require translation. It remains the same in English.
16,text-16-11,es,en,The topic developed in this text is,"The text appears to be setting up a topic for discussion or analysis, and should be translated without adding or changing the intended meaning."
30,text-30-18,es,en,bookmobile,The word 'bibliobús' is a noun in Spanish that refers to a mobile library. It should be translated to the equivalent term in English for accuracy.
29,text-29-16,es,en,open,The word 'abrir' is a verb in Spanish meaning 'to open' in English.
25,text-25-26,es,en,Asia,The word 'Asia' is a proper noun and should be translated as it is into English as it refers to a continent.
23,text-23-22,es,en,"In the last boxes, write some of the consequences of those activities.","The sentence asks the reader to write some of the consequences of those activities in the last boxes. The main elements to translate are 'últimos recuadros' (last boxes) and 'consecuencias de esas actividades' (consequences of those activities). The structure remains unchanged, only requiring translation of the main elements into English."
23,text-23-23,es,en,You can extract information from the text or consult other sources.,The sentence in Spanish needs to be translated to English while preserving its meaning without altering the content or context.
19,text-19-18,es,en,Question:,"In this context, 'Pregunta' is a Spanish noun meaning 'Question'. It needs to be translated into English directly."
29,text-29-15,es,en,to loosen,"The word 'aflojar' is a verb that means 'to loosen' in English, so it should be translated accordingly."
22,text-22-29,es,en,.................................................................................,"The input text is a series of periods and does not contain words or phrases to translate. Since there is no language-specific content, the translation will simply replicate the sequence of periods in English."
26,text-26-10,es,en,Photo: Stephen Eggleston,"The text is 'Foto: Stephen Eggleston', where 'Foto' is a noun that means 'Photo' in English. Proper names should be kept the same as they are."
24,text-24-11,es,en,coati,"The word 'coatí' is a noun referring to a type of animal. As mentioned, nouns must be translated into the target language."
16,text-16-12,es,en,Biomes of the world,The phrase 'Biomas del mundo' contains nouns that should be translated to the target language. 'Biomas' translates to 'Biomes' and 'del mundo' translates to 'of the world' in English.
28,text-28-1,es,en,Write the verbs from the poster under the personal pronoun with which they agree.,"The text is instructing the user to write down verbs from a poster under the appropriate personal pronoun with which they agree. The text is asking for organization of linguistic elements, and all elements like 'verbos', 'afiche', 'debajo', and 'pronombre personal' are translated without using synonyms to maintain context. Additionally, pronouns remain direct translations into English terms: 'verb', 'poster', 'under', 'personal pronoun'."
24,text-24-10,es,en,hare,The word 'liebre' is a noun in Spanish and should be translated to its English equivalent.
28,text-28-2,es,en,I,"The word 'YO' is a pronoun in Spanish, which translates to 'I' in English."
29,text-29-17,es,en,take,"The word 'tomar' is a verb in Spanish, and in English, it translates to 'take'. There is no specific context given, so the future, past or specific tense will not be applied."
22,text-22-30,es,en,relieve,"The word 'relieve' is a verb and should be translated to the target language, which is English, so it remains the same."
25,text-25-27,es,en,Write a word that relates to the other two.,The instruction is asking to write a word related to two others which is a general request. It involves translating the instruction to complete the task in English.
30,text-30-19,es,en,bilingual,The word 'bilingüe' is an adjective in Spanish and refers to someone who is fluent in two languages. The direct translation to English is 'bilingual'.
16,text-16-13,es,en,Climate and terrain are of great importance in the formation of biomes.,The sentence discusses how the climate and terrain significantly impact the formation of biomes. All nouns and other elements should be translated to English accordingly.
26,text-26-9,es,en,"The landowners harmed by his fight killed him, but he raised environmental awareness in Brazil, America, and the entire world.","The sentence discusses the impact of an individual's environmental awareness on various regions, including Brazil, America, and the world. The translation involves recognizing both the specific nouns and the overall context."
27,text-27-12,es,en,"Join, plant a tree. Be part of the solution.","The phrase 'Sumate, plantá un árbol. Sé parte de la solución.' is a call to action. 'Sumate' translates to 'Join', 'plantá un árbol' translates to 'plant a tree', and 'Sé parte de la solución' translates to 'Be part of the solution.'."
23,text-23-24,es,en,Activities that can harm the planet,"The phrase 'Actividades que pueden dañar el planeta' is straightforward and contains no complex grammar or specific cultural expressions that need special attention, so it can be directly translated into English."
24,text-24-12,es,en,little armadillo,"The word 'mulita' is a noun that refers to an animal, specifically a small armadillo-like creature, and should be translated accordingly."
29,text-29-18,es,en,mistreat,The word 'maltratar' is a verb in Spanish that needs to be translated accurately to English.
19,text-19-19,es,en,Response:,"The task is to translate the given text, which simply says ""Respuesta:"", into English. ""Respuesta"" in English is ""Response""."
27,text-27-13,es,en,4,"The number '4' is a numeral and doesn't need a language-specific translation, the numeral remains the same across languages."
26,text-26-11,es,en,Jacques-Yves Cousteau was a French explorer who traveled around the world investigating marine biomes.,"This sentence introduces Jacques-Yves Cousteau as a French explorer. 'Explorador francés' refers to a 'French explorer', and 'biomas marinos' are 'marine biomes'. The verb 'recorrió' translates to 'traveled around'."
22,text-22-31,es,en,vegetables,The word 'vegetales' is a plural noun in Spanish and should be translated to the equivalent word in English.
24,text-24-13,es,en,-lizard,The word '-lagarto' is a noun in Spanish and should be translated as a noun in English.
30,text-30-20,es,en,library,"The word 'biblioteca' is a noun in Spanish and should be translated to its English equivalent, 'library.'"
30,text-30-21,es,en,bicolor,The word 'bicolor' is a noun in Spanish and should be translated to the corresponding noun in English.
28,text-28-4,es,en,He,The provided text is a pronoun in Spanish that translates directly to a pronoun in English.
23,text-23-25,es,en,deforestation,"The word ""deforestación"" in Spanish refers to the reduction of forest cover or the clearing of trees. When translating nouns, it is crucial to provide the direct translation equivalent in English."
26,text-26-12,es,en,He filmed underwater documentaries and spread knowledge about the different forms of life that inhabit the sea.,The sentence is informing about someone who filmed underwater documentaries and spread knowledge about different forms of life that inhabit the sea. It's necessary to translate each part accurately to maintain the meaning.
22,text-22-32,es,en,region,The word 'región' is a noun in Spanish and should be translated to the corresponding noun 'region' in English.
25,text-25-28,es,en,liquid,"The word 'líquida' is an adjective in Spanish, often used to describe something in liquid form. It should be translated to the equivalent English adjective."
25,text-25-29,es,en,soda,"The word 'gaseosa' is a noun in Spanish meaning a type of carbonated drink, often referred to as soda or soft drink in English."
27,text-27-14,es,en,Electric Cooperative,"'Cooperativa Eléctrica' is a proper noun representing an electric cooperative. Typically, the structure and meaning of the words should be preserved, translating them accurately into the target language."
16,text-16-14,es,en,"For example, some mountain ranges are like huge walls interposed in the path of moist winds coming from the ocean.",All the nouns and other words in the sentence need to be translated from Spanish to English while maintaining the sentence structure. Physical features like 'cadenas montañosas' translate directly to 'mountain ranges' in English.
19,text-19-21,es,en,Social Sciences,"The term 'Ciencias Sociales' is a noun in Spanish which refers to a field of study. In English, it translates directly to 'Social Sciences', which is the same field of study. Thus, it should be translated directly."
28,text-28-3,es,en,YOU / YOU,"The text 'VOS / TÚ' contains Spanish pronouns that need to be translated into their English counterparts. 'Vos' and 'tú' both translate to 'you' but are used in different contexts. 'Vos' is used in some Latin American countries as an informal singular 'you,' while 'tú' is more widely used in Spain and other countries for the same purpose. Therefore, the translation for these would simply be 'you.'"
28,text-28-5,es,en,WE,The word 'NOSOTROS' is a pronoun in Spanish that translates to an English equivalent.
23,text-23-26,es,en,loss of soils,The phrase 'pérdida de los suelos' consists of nouns that should be translated into English while maintaining the same meaning. 'Pérdida' is translated as 'loss' and 'suelos' is translated as 'soils'.
30,text-30-22,es,en,bibliomania,The word 'bibliomanía' is a noun that refers to an excessive fondness for acquiring and possessing books. It should be translated accordingly.
22,text-22-33,es,en,vegetation,"The word 'vegetación' is a noun and should be translated to the target language, which is English."
24,text-24-14,es,en,Economic activities,"'Actividades económicas' is a phrase in Spanish, where both words need to be translated into English. The noun 'actividades' translates to 'activities' and 'económicas' translates to 'economic', referring to any activities related to the economy."
29,text-29-19,es,en,to touch / to play,The word 'tocar' is a verb in Spanish and should be transmitted into its English equivalent which could vary based on context but generally means 'to touch' or 'to play' (an instrument).
19,text-19-22,es,en,18,"The provided text is simply a number, which generally does not require translation between languages."
29,text-29-20,es,en,to take care,The word 'cuidar' is a verb in Spanish and should be translated to its English equivalent.
19,text-19-20,es,en,"Did you notice!? Sometimes, to find an answer, it's necessary to read more than once.","The given sentence is a simple declarative statement in Spanish which needs to be translated into English. Each component of the sentence such as pronouns, verbs, and structures should be translated into their English equivalents without altering the intended meaning."
25,text-25-30,es,en,entangled,"The word 'enredadas' translates to 'entangled' in English, capturing the sense of being tangled or intertwined."
24,text-24-15,es,en,agriculture,The word 'agricultura' is a noun and should be translated to the target language.
16,text-16-16,es,en,"Likewise, height is a determining factor: in the mountains, biomes are distributed in layers according to height.","When translating nouns like 'altura' and 'biomas', they must be translated to 'height' and 'biomes' respectively in English. The sentence structure should follow natural English syntax while maintaining the original meaning."
27,text-27-15,es,en,Number the table according to the function of each part of the poster.,"The text needs to be translated from Spanish to English, ensuring the meaning is accurately preserved."
26,text-26-14,es,en,Photo: Goldman Environmental Foundation,"The text 'Foto: Goldman Environmental Foundation' contains a noun which is a proper name representing an organization. Proper names and titles should remain in their original language, but the term 'Foto:' should be translated to English."
26,text-26-13,es,en,"He organized campaigns to stop the dumping of radioactive waste into the sea and, with the support of many people, succeeded on more than one occasion.","The sentence is about organizing campaigns to stop the dumping of radioactive waste into the sea, and successfully doing it multiple times, which should be translated accurately without altering the meaning."
22,text-22-34,es,en,living beings,The phrase 'seres vivos' means 'living beings' in English. Both words in the phrase are nouns and should be translated accordingly.
27,text-27-16,es,en,This part of the text explains the environmental functions of trees.,The sentence is about trees and their environmental functions. All the words are straightforward nouns and verbs that translate directly into English.
28,text-28-6,es,en,you all,The word 'ustedes' is the plural form of 'you' used in Spanish to address a group. The equivalent term in English is 'you all' or 'you' (plural).
25,text-25-31,es,en,entangled,"The word 'enmarañadas' is an adjective that describes something that is tangled or complicated. Thus, it should be translated as ‘tangled’ or 'entangled', considering the context."
23,text-23-27,es,en,loss of biodiversity,"The phrase 'pérdida de la biodiversidad' consists of the noun 'biodiversidad' which means 'biodiversity' in English, coupled with the word 'pérdida', meaning 'loss'. This creates the phrase 'loss of biodiversity'."
30,text-30-23,es,en,The parts that those words share are called compositional elements; bi- and biblio- have their own meaning.,"This sentence explains that the shared parts of the words are called compositional elements, and these prefixes have their own meanings. The translation needs to maintain the integrity of the explanation provided in Spanish."
16,text-16-17,es,en,"On page 12, this box appears providing more information related to the main topic.",The sentence in Spanish mentions a page number and indicates additional information related to the main topic. It's a straightforward sentence describing where more information can be found.
23,text-23-28,es,en,22,"The text provided is a numerical value '22', which is language-independent and has no translation. In this context, numbers remain unchanged regardless of the language being translated to."
28,text-28-7,es,en,THEY,The word 'ELLOS' is a pronoun in Spanish that means 'THEY' in English.
14,text-14-15,es,en,Ecuadorian jungle,"The phrase 'Selva ecuatoriana' is a noun that refers to the Ecuadorian jungle in Spanish, and it should be translated directly to English."
24,text-24-16,es,en,livestock farming,The word 'ganadería' refers to livestock farming in Spanish and should be translated to its English equivalent.
22,text-22-35,es,en,animals,The word 'animales' is a plural noun that means 'animals' in English.
29,text-29-22,es,en,press,The word 'apretar' is a verb that means to press or tighten in English.
30,text-30-24,es,en,"When combined with other elements, they form new words.",This sentence explains how the combination of elements can form new words. Each word in the sentence is translated from Spanish into its English equivalent.
25,text-25-32,es,en,trees,The word 'árboles' is a noun and should be translated to the target language.
26,text-26-15,es,en,"The Inuit, inhabitants of the Arctic, know the magnificent biodiversity of the area they inhabit and are direct witnesses to the environmental damage in the region.","The sentence describes the Inuit people who live in the Arctic, referencing their knowledge and witness of biodiversity and environmental damage, with all components easily translatable into English."
27,text-27-17,es,en,This part of the text invites people to plant trees.,"The sentence is straightforward and involves a simple translation from Spanish to English, with no special symbols or complex text involved."
16,text-16-18,es,en,Underline the statement that summarizes the subject.,"The sentence is asking to underline the statement that summarizes the subject, where nouns like 'enunciado' and 'tema' should be translated to English as 'statement' and 'subject,' respectively."
29,text-29-21,es,en,cover,The word 'cubrir' is a verb in Spanish that should be translated to English.
22,text-22-36,es,en,floor,The word 'suelo' in Spanish is a noun meaning 'floor' or 'ground' in English.
28,text-28-8,es,en,Join,The word 'sumate' is Spanish for 'join' or 'add yourself'. It should be directly translated to English.
30,text-30-25,es,en,For example: the word bibliography is formed like this: biblio + graphy and the word bimesual with bi + monthly.,The task is to translate the given Spanish text into English while maintaining the clarity of linguistic examples provided.
26,text-26-16,es,en,"Caroline Cannon, a member of this community, has faced powerful companies interested in the oil wealth of the Arctic region for years.","The sentence consists of a statement about an individual, Caroline Cannon, and her actions against companies in a specific region. It mentions geographical and industrial nouns that should be translated accurately."
24,text-24-18,es,en,Desert,The word 'Desierto' is a noun in Spanish that means 'Desert' in English.
16,text-16-19,es,en,Complete:,"The word 'Completa' is a verb in the command form, meaning 'complete' in English. In such a case, it should be translated as a command form as well."
29,text-29-23,es,en,add,"The word 'agregar' is a verb in Spanish and should be translated to the English equivalent, which is 'add'."
24,text-24-17,es,en,exploitation of mineral resources,"The phrase 'explotación de recursos mineros' refers to the extraction and use of mining resources. Each word is straightforward to translate: 'explotación' to 'exploitation', 'de' to 'of', 'recursos' to 'resources', and 'mineros' to 'mineral or mining'. These nouns and descriptors should be translated appropriately to convey the meaning accurately."
16,text-16-15,es,en,"Upon colliding with the mountain, these winds release their moisture on the side facing the sea, while the other side is arid.","The sentence describes a phenomenon where winds lose their moisture upon hitting a mountain, which leaves one side of the mountain wet and the other dry. The translation needs to convey this geographical and meteorological phenomenon accurately."
26,text-26-17,es,en,Works alongside groups of scientists to halt the destruction of the environment in which they live.,The sentence should be translated while keeping in mind that 'grupos de científicos' translates to 'groups of scientists' and 'medio ambiente' translates to 'environment'. The structure of the sentence should be maintained in English.
25,text-25-34,es,en,modified,The word 'modificado' is an adjective in Spanish that translates to 'modified' in English.
30,text-30-26,es,en,Bi- and biblio- are always written with b.,The statement explains that the prefixes 'bi-' and 'biblio-' are always written with the letter 'b'. There are no specific math symbols or units to consider in this translation.
28,text-28-9,es,en,they generate,"The word 'generan' is a form of the verb 'generar' in Spanish, meaning 'to generate' or 'to produce', in the third person plural form (they generate/produce) in the present tense. It should be translated to reflect this meaning accurately."
22,text-22-37,es,en,climatic,The term 'climáticos' is an adjective in Spanish that refers to 'climatic' or related to climate in English.
27,text-27-20,es,en,2,"The input '2' is a numeral and does not require translation into English, as numerals are generally consistent across languages."
24,text-24-19,es,en,arid climate,The term 'clima árido' refers to a specific type of climate and needs to be translated directly to its equivalent in English.
29,text-29-24,es,en,to protect,The word 'proteger' is a verb in Spanish that translates to 'to protect' in English. Verbs should be translated to their equivalent form in the target language.
27,text-27-19,es,en,This part of the text is the slogan of the campaign.,"The sentence provided is simple and clearly needs translation from Spanish to English. The words 'parte,' 'texto,' 'eslogan,' and 'campaña' are nouns and should be translated correctly to 'part,' 'text,' 'slogan,' and 'campaign' respectively."
25,text-25-33,es,en,araucarias,The word 'araucarias' is a noun referring to a type of tree and should be translated to the target language while preserving its biological name.
16,text-16-20,es,en,The informational box explains that,"The sentence is a simple statement in Spanish, beginning with 'El recuadro informativo explica que', which should be directly translated into English."
28,text-28-10,es,en,Complete the following comic strip by conjugating the verbs as appropriate.,"To translate the Spanish text into English, I identify the verbs and nouns and translate them correctly while maintaining the original structure and meaning."
29,text-29-25,es,en,1,The number '1' is a numeral and does not need to be translated into another language as numerals are universally understood.
26,text-26-18,es,en,Texts created especially for this notebook by the ProLEE team.,The phrase is a simple statement mentioning that texts were created specifically for a notebook by the ProLEE team. Each component of the sentence needs to be translated accurately without altering the proper noun 'ProLEE'.
22,text-22-38,es,en,biomes,"The text 'biomas' is a noun in Spanish, which refers to 'biomes' in English. Biomes are a scientific term for distinct biological communities. Hence, it translates directly to English as 'biomes'."
26,text-26-19,es,en,25,The input is a numerical value and does not require translation.
16,text-16-21,es,en,Explanatory texts often begin with a statement that summarizes their content. That statement is the thematic sentence.,The sentence provided is a basic explanation about a structural aspect of explanatory texts and is straightforward to translate.
30,text-30-27,es,en,Write the meaning of the following compositional elements in your own words:,"The provided text requests an explanation of compositional elements in one's own words. To translate it into English, I need to convert each element of the sentence accurately while maintaining its original meaning."
27,text-27-18,es,en,This part of the text provides the information of the people responsible for the campaign.,The sentence needs to be translated fully into English. The noun 'campaña' can be translated to 'campaign' in English.
16,text-16-22,es,en,15,The input '15' is a numeric value and does not require translation as it is universally understood.
30,text-30-28,es,en,bi-,The prefix 'bi-' is often used in both Spanish and English to denote 'two' or 'twice.' It is generally used as a prefix and retains the same meaning across both languages.
25,text-25-36,es,en,indiscriminate,The word 'indiscriminado' is an adjective in Spanish and should be translated accurately to maintain its meaning in English.
27,text-27-21,es,en,A slogan is a brief and catchy phrase.,"The sentence has a simple structure, where ""eslogan"" is the noun that needs to be translated into English. The rest of the phrase includes an adjective and a conjunction that should also be translated."
22,text-22-39,es,en,geological,"The word 'geológicos' is an adjective in Spanish and should be translated to the equivalent English term, 'geological'."
24,text-24-20,es,en,elevated temperature,The phrase 'temperatura elevada' in Spanish translates directly to 'elevated temperature' in English. Both words are nouns and adjectives in their respective languages and don't have alternate meanings that require special attention.
28,text-28-11,es,en,"In each speech bubble, pay attention to the personal pronouns.","The instruction is to pay attention to personal pronouns in each speech bubble. The nouns 'globo de diálogo' and 'pronombres personales' should be translated, as well as the verb phrase 'presta atención'."
22,text-22-40,es,en,Fauna,'Fauna' is a noun referring to animal life and should be translated to the target language.
29,text-29-27,es,en,2,"The input is just a numeral '2', which is universal and does not need translation."
30,text-30-29,es,en,biblio-,The term 'biblio-' is a prefix used in Spanish language primarily derived from the Greek word for book. It should be translated to English as it is consistent across both languages.
29,text-29-26,es,en,Loosen the soil on a surface of about 40 x 40 cm.,The instruction 'Aflojá la tierra en una superficie de unos 40 x 40 cm' involves loosening soil in a specific area. The dimensions given are in centimeters and should remain as numerical measurements in the translation.
24,text-24-21,es,en,scarcity of rain,The text 'escasez de lluvias' is a phrase in Spanish meaning scarcity of rain. This phrase should be translated directly as 'scarcity of rain' in English.
28,text-28-12,es,en,I'll take care of it!,The phrase '¡Yo me encargo!' is commonly used to express taking responsibility for something or volunteering to handle a task. It should be translated to convey the same intent in English.
27,text-27-22,es,en,It is used in advertising and propaganda.,"The sentence provided contains nouns 'publicidad' and 'propaganda', which are Spanish words that should be translated to their English counterparts, 'advertising' and 'propaganda'. The rest of the sentence is straightforward to translate into English."
24,text-24-22,es,en,high thermal variation,"The phrase 'alta variación térmica' in Spanish translates to 'high thermal variation' in English, maintaining the same context and scientific terminology."
25,text-25-37,es,en,exaggerated,The word 'exagerado' in Spanish translates to 'exaggerated' in English. It is an adjective referring to something portrayed as being more extreme or larger than what is true.
25,text-25-35,es,en,transformed,"The Spanish word 'transformado' is the past participle of the verb 'transformar,' which means 'to transform.' The past participle in English would be 'transformed.'"
30,text-30-30,es,en,29,"Since the input '29' is a numeric value and not textual content, it does not require any translation."
25,text-25-38,es,en,24,"The text consists of a number, '24', which remains the same in English."
22,text-22-41,es,en,Explain over the dotted lines the meaning of the highlighted terms.,"The provided sentence is instructing to explain the meanings of highlighted terms over dotted lines, requiring a straightforward translation."
28,text-28-13,es,en,to handle,"The word 'encargarse' is a verb in Spanish, and it should be translated into the verb form in English without changing its tense."
28,text-28-14,es,en,from the well!,The Spanish phrase 'del pozo!' translates to 'from the well!'. The word 'pozo' is a noun meaning 'well' and should be translated accordingly.
24,text-24-24,es,en,exploitation of mineral resources,The phrase 'explotación de recursos mineros' is specific to mining terminology and should be translated fully to English as related to the context of resource extraction.
24,text-24-23,es,en,xerophytic plants (cactus),"The phrase 'plantas xerófilas (cactus)' contains nouns and a Spanish term for a type of plants. These Spanish nouns should be translated into English, maintaining the parentheses which provide the common example of such plants in English."
29,text-29-28,es,en,In the center...,"To translate 'En el centro...' into English, I need to translate each word while maintaining their meanings. The word 'En' translates to 'In', 'el' is 'the', and 'centro' is 'center'."
29,text-29-30,es,en,3,"The text '3' is already a numeral, which is universal across languages."
29,text-29-29,es,en,a hole to place the tree's root.,"The Spanish phrase 'un hueco donde ubicar la raíz del árbol' should be translated into English while maintaining the structure and meaning of the sentence, ensuring that nouns and verbs are accurately translated."
22,text-22-42,es,en,"In temperate zones, forests have deciduous trees and shrubs, that is,","The text needs a basic translation from Spanish to English, focusing on changing common nouns like 'zonas templadas' to 'temperate zones' and ensuring all words are accurately reflected in English."
27,text-27-25,es,en,26,The number '26' is neither a noun nor a word that needs translating. It's simply a numerical value that remains the same across languages.
27,text-27-23,es,en,The slogan makes us associate ideas.,"The sentence contains the phrase 'El eslogan' which should be translated as 'The slogan' in English. The verb 'hace asociar' can be translated as 'makes us associate'. 'Ideas' is the same word in both languages, though it is capitalized in Spanish here for emphasis, but should be translated as 'ideas' in lower case for English consistency."
27,text-27-24,es,en,"In this case, ""You are the air that I breathe"" invites us to think about the need to plant trees.",The given text is a metaphorical expression that conveys the importance of planting trees by comparing it to the necessity of air for breathing. Each component of the sentence can be directly translated into English while maintaining the intended metaphorical meaning.
28,text-28-16,es,en,do/make,The word provided is a verb in Spanish meaning 'to do' or 'to make' in English. It should be translated accordingly.
28,text-28-15,es,en,What about you...? (plural),"The phrase ""¿Ustedes qué....?"" is a Spanish sentence fragment which translates to asking a group of people a question. The word ""ustedes"" is a formal or plural ""you"", and ""qué"" means ""what"". However, because it's incomplete, I must translate it into an equally incomplete format in English."
29,text-29-32,es,en,Not it...,"The text provided is incomplete, but I'll translate the known part accurately."
22,text-22-45,es,en,There is no text to translate.,The input does not provide any text to translate.
22,text-22-46,es,en,..................................................................................,The text consists only of dots and has no translatable content.
22,text-22-44,es,en,"The fauna of the forests is mainly composed of predators, that is,","The sentence refers to the fauna of forests and describes them as primarily composed of predators. The term 'sur' is a noun and needs to be translated as 'south' if appearing, while 'predadores' is Spanish for 'predators'."
29,text-29-31,es,en,the tree from the lowest part of the stem.,The phrase 'el árbol de la parte más baja del tallo' describes a position on a tree relative to its stem and should be translated to clearly indicate this relationship in English.
24,text-24-26,es,en,"In the appropriate paragraph, include the definition of xerophytic plants using the information that appears below.","The Spanish text requests the inclusion of a definition of 'plantas xerófilas.' The key term in this text is 'plantas xerófilas,' which needs to be translated into English while maintaining the context of including a definition."
29,text-29-33,es,en,ni,The provided text 'ni' is a partial phrase or incomplete word in Spanish and therefore cannot be accurately translated without additional context.
24,text-24-27,es,en,Xerophile.,"'Xerófila' is a noun which describes a type of plant that is adapted to survive in an environment with little water. In English, the equivalent term for 'Xerófila' is 'xerophile'."
28,text-28-19,es,en,Can you ................. for me?,The sentence is a question in Spanish asking you to do something. It translates directly to a request in English.
24,text-24-28,es,en,Plant or fungus adapted to a limited water supply and capable of withstanding drought.,The text describes a plant or fungus that is adapted to limited water supply and can withstand drought. Each element of the Spanish description should be translated to English accurately.
28,text-28-18,es,en,to bring,"The word '(traer)' is a verb in its infinitive form in Spanish, meaning 'to bring' in English. While translating, the form does not change as both are infinitive verbs."
29,text-29-34,es,en,the root,"The phrase 'la raíz' is a noun in Spanish meaning 'the root' in English, maintaining the same concept in the target language."
22,text-22-48,es,en,...................................,"The input consists solely of punctuation marks, which do not have any language-specific characteristics in terms of translation."
29,text-29-35,es,en,4,The text '4' is a numeral and does not require translation to English since numbers are universally understood.
24,text-24-30,es,en,23,"The text '23' is a simple numeral. When translating numerals, they often remain the same in translation to maintain meaning and accuracy, as numbers are universal symbols."
28,text-28-20,es,en,help,"The verb 'ayudar' in Spanish translates to 'help' in English. It is not a noun, a math symbol, or a unit, so it will be translated directly as the verb in its infinitive form."
22,text-22-49,es,en,..................................................................................,The text contains only punctuation symbols which do not require translation.
24,text-24-25,es,en,Describe these biomes in a text of two paragraphs.,"The Spanish text 'Describe estos biomas en un texto de dos párrafos.' needs to be translated to English. Each word and phrase needs to be accurately translated while preserving the context. Specifically, 'Describe' is equivalent to 'Describe,' 'estos' means 'these,' 'biomas' translates to 'biomes,' 'en un texto' can be translated to 'in a text,' 'de dos párrafos' translates to 'of two paragraphs.' Therefore, structuring them together in English while maintaining grammatical correctness results in the translation."
28,text-28-17,es,en,I ................. water!,"The sentence '¡Yo ................. agua!' expresses an incomplete statement in Spanish where the speaker is likely referring to an action performed with water. The word 'agua' translates to 'water' in English. The ellipsis indicates missing information potentially related to a verb, but my task is to translate what is provided."
22,text-22-50,es,en,..................................................................................,"There is no text to translate in the given input, thus no translation can be provided."
29,text-29-36,es,en,that the tree remains level with the ground and...,The phrase needs to be translated into English while retaining the intended meaning of keeping the tree level with the ground.
28,text-28-22,es,en,bring the water.,To translate the verb 'traer' which means 'to bring' in imperative form and 'el agua' which means 'the water'.
28,text-28-23,es,en,They already,"This phrase is in Spanish and needs to be translated to English, maintaining the meaning of 'they already'."
24,text-24-29,es,en,Biomes of America: savanna and desert,"The text 'Biomas de América: sabana y desierto' names two biomes found in America and refers to them by specific terms in Spanish. 'Biomas' translates to 'Biomes,' 'sabana' to 'savanna,' and 'desierto' to 'desert.' These are recognized terms that should be translated directly into their English counterparts."
22,text-22-47,es,en,"The prairies are ideal for the cultivation of oilseeds, that is,","The text describes a geographic feature, 'las praderas', and its suitability for a type of cultivation, specifically 'oleaginosas'. Both terms need translation into English. 'Las praderas' is translated to 'the prairies', and 'oleaginosas' refers to 'oilseeds'. The explanation 'es decir' introduces a clarification, which translates as 'that is'."
22,text-22-51,es,en,21,"The text '21' is a number and doesn't require translation, as numbers are universally understood and are written the same way in English."
28,text-28-25,es,en,..........................,The input contains only punctuation marks and no translatable text.
29,text-29-41,es,en,6,"As '6' is a numeric figure, it does not need translation. Numeric figures are universally understood."
28,text-28-21,es,en,"Come on, we...","The sentence begins with 'Dale, nosotros', which can be translated as 'Come on, we'. However, the ellipsis indicates missing information or an incomplete sentence. Since the instruction is to translate the text provided, and 'Dale' can mean 'Come on' in an encouraging manner, and 'nosotros' means 'we', I will translate it as accurately as possible given its incompleteness."
29,text-29-40,es,en,It should not be too tight nor too loose.,"The sentence consists of guidance on how something should fit, specifically denoting that it should neither be too tight nor too loose. The translation to English should maintain this guidance."
