page_index,id,language_code,status,error
19,easyread-text-19-7,es,enqueued,
19,easyread-text-19-1,es,enqueued,
19,easyread-text-19-22,es,enqueued,
19,easyread-text-19-17,es,enqueued,
19,easyread-text-19-15,es,enqueued,
19,easyread-text-19-8,es,enqueued,
19,easyread-text-19-9,es,enqueued,
19,easyread-text-19-4,es,enqueued,
19,easyread-text-19-13,es,enqueued,
19,easyread-text-19-5,es,enqueued,
19,easyread-text-19-19,es,enqueued,
19,easyread-text-19-18,es,enqueued,
19,easyread-text-19-20,es,enqueued,
19,easyread-text-19-14,es,enqueued,
19,easyread-text-19-6,es,enqueued,
20,easyread-text-20-12,es,enqueued,
20,easyread-text-20-0,es,enqueued,
20,easyread-text-20-6,es,enqueued,
20,easyread-text-20-10,es,enqueued,
20,easyread-text-20-7,es,enqueued,
20,easyread-text-20-34,es,enqueued,
20,easyread-text-20-5,es,enqueued,
20,easyread-text-20-4,es,enqueued,
20,easyread-text-20-11,es,enqueued,
20,easyread-text-20-2,es,enqueued,
20,easyread-text-20-3,es,enqueued,
20,easyread-text-20-9,es,enqueued,
20,easyread-text-20-1,es,enqueued,
20,easyread-text-20-13,es,enqueued,
20,easyread-text-20-8,es,enqueued,
20,easyread-text-20-21,es,enqueued,
20,easyread-text-20-32,es,enqueued,
20,easyread-text-20-31,es,enqueued,
20,easyread-text-20-27,es,enqueued,
20,easyread-text-20-18,es,enqueued,
20,easyread-text-20-20,es,enqueued,
20,easyread-text-20-17,es,enqueued,
20,easyread-text-20-28,es,enqueued,
20,easyread-text-20-26,es,enqueued,
20,easyread-text-20-15,es,enqueued,
20,easyread-text-20-23,es,enqueued,
20,easyread-text-20-24,es,enqueued,
20,easyread-text-20-29,es,enqueued,
20,easyread-text-20-14,es,enqueued,
20,easyread-text-20-16,es,enqueued,
20,easyread-text-20-33,es,enqueued,
20,easyread-text-20-22,es,enqueued,
20,easyread-text-20-19,es,enqueued,
20,easyread-text-20-25,es,enqueued,
20,easyread-text-20-30,es,enqueued,
21,easyread-text-21-13,es,enqueued,
21,easyread-text-21-3,es,enqueued,
21,easyread-text-21-10,es,enqueued,
21,easyread-text-21-2,es,enqueued,
21,easyread-text-21-15,es,enqueued,
21,easyread-text-21-16,es,enqueued,
21,easyread-text-21-14,es,enqueued,
21,easyread-text-21-1,es,enqueued,
21,easyread-text-21-0,es,enqueued,
21,easyread-text-21-9,es,enqueued,
21,easyread-text-21-4,es,enqueued,
21,easyread-text-21-6,es,enqueued,
21,easyread-text-21-7,es,enqueued,
21,easyread-text-21-8,es,enqueued,
21,easyread-text-21-18,es,enqueued,
21,easyread-text-21-11,es,enqueued,
21,easyread-text-21-5,es,enqueued,
21,easyread-text-21-12,es,enqueued,
21,easyread-text-21-17,es,enqueued,
22,easyread-text-22-28,es,enqueued,
22,easyread-text-22-29,es,enqueued,
22,easyread-text-22-33,es,enqueued,
22,easyread-text-22-22,es,enqueued,
22,easyread-text-22-32,es,enqueued,
22,easyread-text-22-34,es,enqueued,
22,easyread-text-22-19,es,enqueued,
22,easyread-text-22-36,es,enqueued,
22,easyread-text-22-25,es,enqueued,
22,easyread-text-22-24,es,enqueued,
22,easyread-text-22-35,es,enqueued,
22,easyread-text-22-30,es,enqueued,
22,easyread-text-22-20,es,enqueued,
22,easyread-text-22-21,es,enqueued,
22,easyread-text-22-31,es,enqueued,
22,easyread-text-22-26,es,enqueued,
22,easyread-text-22-27,es,enqueued,
22,easyread-text-22-37,es,enqueued,
22,easyread-text-22-23,es,enqueued,
22,easyread-text-22-2,es,enqueued,
22,easyread-text-22-15,es,enqueued,
22,easyread-text-22-6,es,enqueued,
22,easyread-text-22-41,es,enqueued,
22,easyread-text-22-44,es,enqueued,
22,easyread-text-22-48,es,enqueued,
22,easyread-text-22-12,es,enqueued,
22,easyread-text-22-5,es,enqueued,
22,easyread-text-22-13,es,enqueued,
22,easyread-text-22-11,es,enqueued,
22,easyread-text-22-46,es,enqueued,
22,easyread-text-22-45,es,enqueued,
22,easyread-text-22-40,es,enqueued,
22,easyread-text-22-43,es,enqueued,
22,easyread-text-22-42,es,enqueued,
22,easyread-text-22-7,es,enqueued,
22,easyread-text-22-49,es,enqueued,
22,easyread-text-22-14,es,enqueued,
22,easyread-text-22-8,es,enqueued,
22,easyread-text-22-16,es,enqueued,
22,easyread-text-22-17,es,enqueued,
22,easyread-text-22-4,es,enqueued,
22,easyread-text-22-38,es,enqueued,
22,easyread-text-22-50,es,enqueued,
22,easyread-text-22-3,es,enqueued,
22,easyread-text-22-1,es,enqueued,
22,easyread-text-22-18,es,enqueued,
22,easyread-text-22-10,es,enqueued,
22,easyread-text-22-9,es,enqueued,
22,easyread-text-22-51,es,enqueued,
22,easyread-text-22-0,es,enqueued,
22,easyread-text-22-39,es,enqueued,
22,easyread-text-22-47,es,enqueued,
23,easyread-text-23-3,es,enqueued,
23,easyread-text-23-17,es,enqueued,
23,easyread-text-23-2,es,enqueued,
23,easyread-text-23-24,es,enqueued,
23,easyread-text-23-18,es,enqueued,
23,easyread-text-23-22,es,enqueued,
23,easyread-text-23-26,es,enqueued,
23,easyread-text-23-19,es,enqueued,
23,easyread-text-23-5,es,enqueued,
23,easyread-text-23-6,es,enqueued,
23,easyread-text-23-4,es,enqueued,
23,easyread-text-23-20,es,enqueued,
23,easyread-text-23-9,es,enqueued,
23,easyread-text-23-16,es,enqueued,
23,easyread-text-23-14,es,enqueued,
23,easyread-text-23-21,es,enqueued,
23,easyread-text-23-10,es,enqueued,
23,easyread-text-23-0,es,enqueued,
23,easyread-text-23-11,es,enqueued,
23,easyread-text-23-13,es,enqueued,
23,easyread-text-23-12,es,enqueued,
23,easyread-text-23-7,es,enqueued,
23,easyread-text-23-23,es,enqueued,
23,easyread-text-23-8,es,enqueued,
23,easyread-text-23-1,es,enqueued,
23,easyread-text-23-28,es,enqueued,
23,easyread-text-23-15,es,enqueued,
23,easyread-text-23-27,es,enqueued,
23,easyread-text-23-25,es,enqueued,
24,easyread-text-24-8,es,enqueued,
24,easyread-text-24-25,es,enqueued,
24,easyread-text-24-10,es,enqueued,
24,easyread-text-24-30,es,enqueued,
24,easyread-text-24-27,es,enqueued,
24,easyread-text-24-12,es,enqueued,
24,easyread-text-24-9,es,enqueued,
24,easyread-text-24-7,es,enqueued,
24,easyread-text-24-29,es,enqueued,
24,easyread-text-24-11,es,enqueued,
24,easyread-text-24-5,es,enqueued,
24,easyread-text-24-23,es,enqueued,
24,easyread-text-24-6,es,enqueued,
24,easyread-text-24-16,es,enqueued,
24,easyread-text-24-22,es,enqueued,
24,easyread-text-24-2,es,enqueued,
24,easyread-text-24-15,es,enqueued,
24,easyread-text-24-17,es,enqueued,
24,easyread-text-24-21,es,enqueued,
24,easyread-text-24-1,es,enqueued,
24,easyread-text-24-18,es,enqueued,
24,easyread-text-24-19,es,enqueued,
24,easyread-text-24-0,es,enqueued,
24,easyread-text-24-20,es,enqueued,
24,easyread-text-24-13,es,enqueued,
24,easyread-text-24-26,es,enqueued,
24,easyread-text-24-28,es,enqueued,
24,easyread-text-24-24,es,enqueued,
24,easyread-text-24-4,es,enqueued,
24,easyread-text-24-3,es,enqueued,
24,easyread-text-24-14,es,enqueued,
25,easyread-text-25-34,es,enqueued,
25,easyread-text-25-36,es,enqueued,
25,easyread-text-25-33,es,enqueued,
25,easyread-text-25-27,es,enqueued,
25,easyread-text-25-35,es,enqueued,
25,easyread-text-25-28,es,enqueued,
25,easyread-text-25-26,es,enqueued,
25,easyread-text-25-31,es,enqueued,
25,easyread-text-25-30,es,enqueued,
25,easyread-text-25-32,es,enqueued,
25,easyread-text-25-38,es,enqueued,
25,easyread-text-25-37,es,enqueued,
25,easyread-text-25-29,es,enqueued,
25,easyread-text-25-15,es,enqueued,
25,easyread-text-25-10,es,enqueued,
25,easyread-text-25-11,es,enqueued,
25,easyread-text-25-12,es,enqueued,
25,easyread-text-25-13,es,enqueued,
25,easyread-text-25-14,es,enqueued,
25,easyread-text-25-17,es,enqueued,
25,easyread-text-25-21,es,enqueued,
25,easyread-text-25-22,es,enqueued,
25,easyread-text-25-18,es,enqueued,
25,easyread-text-25-19,es,enqueued,
25,easyread-text-25-20,es,enqueued,
25,easyread-text-25-16,es,enqueued,
25,easyread-text-25-23,es,enqueued,
25,easyread-text-25-0,es,enqueued,
25,easyread-text-25-1,es,enqueued,
25,easyread-text-25-2,es,enqueued,
25,easyread-text-25-25,es,enqueued,
25,easyread-text-25-4,es,enqueued,
25,easyread-text-25-5,es,enqueued,
25,easyread-text-25-3,es,enqueued,
25,easyread-text-25-7,es,enqueued,
25,easyread-text-25-8,es,enqueued,
25,easyread-text-25-6,es,enqueued,
25,easyread-text-25-9,es,enqueued,
25,easyread-text-25-24,es,enqueued,
26,easyread-text-26-3,es,enqueued,
26,easyread-text-26-4,es,enqueued,
26,easyread-text-26-2,es,enqueued,
26,easyread-text-26-13,es,enqueued,
26,easyread-text-26-18,es,enqueued,
26,easyread-text-26-14,es,enqueued,
26,easyread-text-26-1,es,enqueued,
26,easyread-text-26-15,es,enqueued,
26,easyread-text-26-0,es,enqueued,
26,easyread-text-26-19,es,enqueued,
26,easyread-text-26-16,es,enqueued,
26,easyread-text-26-17,es,enqueued,
26,easyread-text-26-6,es,enqueued,
26,easyread-text-26-12,es,enqueued,
26,easyread-text-26-10,es,enqueued,
26,easyread-text-26-9,es,enqueued,
26,easyread-text-26-11,es,enqueued,
26,easyread-text-26-8,es,enqueued,
26,easyread-text-26-5,es,enqueued,
26,easyread-text-26-7,es,enqueued,
27,easyread-text-27-19,es,enqueued,
27,easyread-text-27-2,es,enqueued,
27,easyread-text-27-18,es,enqueued,
27,easyread-text-27-1,es,enqueued,
27,easyread-text-27-10,es,enqueued,
27,easyread-text-27-7,es,enqueued,
27,easyread-text-27-13,es,enqueued,
27,easyread-text-27-6,es,enqueued,
27,easyread-text-27-17,es,enqueued,
27,easyread-text-27-3,es,enqueued,
27,easyread-text-27-11,es,enqueued,
27,easyread-text-27-25,es,enqueued,
27,easyread-text-27-22,es,enqueued,
27,easyread-text-27-21,es,enqueued,
27,easyread-text-27-14,es,enqueued,
27,easyread-text-27-0,es,enqueued,
27,easyread-text-27-23,es,enqueued,
27,easyread-text-27-24,es,enqueued,
27,easyread-text-27-20,es,enqueued,
27,easyread-text-27-12,es,enqueued,
27,easyread-text-27-9,es,enqueued,
27,easyread-text-27-8,es,enqueued,
27,easyread-text-27-16,es,enqueued,
27,easyread-text-27-4,es,enqueued,
27,easyread-text-27-5,es,enqueued,
27,easyread-text-27-15,es,enqueued,
28,easyread-text-28-34,es,enqueued,
28,easyread-text-28-47,es,enqueued,
28,easyread-text-28-16,es,enqueued,
28,easyread-text-28-33,es,enqueued,
28,easyread-text-28-38,es,enqueued,
28,easyread-text-28-12,es,enqueued,
28,easyread-text-28-13,es,enqueued,
28,easyread-text-28-1,es,enqueued,
28,easyread-text-28-40,es,enqueued,
28,easyread-text-28-18,es,enqueued,
28,easyread-text-28-17,es,enqueued,
28,easyread-text-28-19,es,enqueued,
28,easyread-text-28-0,es,enqueued,
28,easyread-text-28-39,es,enqueued,
28,easyread-text-28-35,es,enqueued,
28,easyread-text-28-43,es,enqueued,
28,easyread-text-28-36,es,enqueued,
28,easyread-text-28-46,es,enqueued,
28,easyread-text-28-2,es,enqueued,
28,easyread-text-28-44,es,enqueued,
28,easyread-text-28-42,es,enqueued,
28,easyread-text-28-14,es,enqueued,
28,easyread-text-28-15,es,enqueued,
28,easyread-text-28-41,es,enqueued,
28,easyread-text-28-32,es,enqueued,
28,easyread-text-28-29,es,enqueued,
28,easyread-text-28-27,es,enqueued,
28,easyread-text-28-26,es,enqueued,
28,easyread-text-28-24,es,enqueued,
28,easyread-text-28-28,es,enqueued,
28,easyread-text-28-30,es,enqueued,
28,easyread-text-28-25,es,enqueued,
28,easyread-text-28-31,es,enqueued,
28,easyread-text-28-48,es,enqueued,
28,easyread-text-28-20,es,enqueued,
28,easyread-text-28-22,es,enqueued,
28,easyread-text-28-37,es,enqueued,
28,easyread-text-28-23,es,enqueued,
28,easyread-text-28-21,es,enqueued,
28,easyread-text-28-45,es,enqueued,
28,easyread-text-28-5,es,enqueued,
28,easyread-text-28-10,es,enqueued,
28,easyread-text-28-9,es,enqueued,
28,easyread-text-28-8,es,enqueued,
28,easyread-text-28-11,es,enqueued,
28,easyread-text-28-3,es,enqueued,
28,easyread-text-28-4,es,enqueued,
28,easyread-text-28-6,es,enqueued,
28,easyread-text-28-7,es,enqueued,
29,easyread-text-29-21,es,enqueued,
29,easyread-text-29-7,es,enqueued,
29,easyread-text-29-35,es,enqueued,
29,easyread-text-29-46,es,enqueued,
29,easyread-text-29-16,es,enqueued,
29,easyread-text-29-34,es,enqueued,
29,easyread-text-29-17,es,enqueued,
29,easyread-text-29-23,es,enqueued,
29,easyread-text-29-42,es,enqueued,
29,easyread-text-29-26,es,enqueued,
29,easyread-text-29-44,es,enqueued,
29,easyread-text-29-8,es,enqueued,
29,easyread-text-29-18,es,enqueued,
29,easyread-text-29-38,es,enqueued,
29,easyread-text-29-22,es,enqueued,
29,easyread-text-29-9,es,enqueued,
29,easyread-text-29-41,es,enqueued,
29,easyread-text-29-40,es,enqueued,
29,easyread-text-29-15,es,enqueued,
29,easyread-text-29-39,es,enqueued,
29,easyread-text-29-37,es,enqueued,
29,easyread-text-29-36,es,enqueued,
29,easyread-text-29-24,es,enqueued,
29,easyread-text-29-13,es,enqueued,
29,easyread-text-29-1,es,enqueued,
29,easyread-text-29-12,es,enqueued,
29,easyread-text-29-2,es,enqueued,
29,easyread-text-29-25,es,enqueued,
29,easyread-text-29-19,es,enqueued,
29,easyread-text-29-28,es,enqueued,
29,easyread-text-29-5,es,enqueued,
29,easyread-text-29-27,es,enqueued,
29,easyread-text-29-3,es,enqueued,
29,easyread-text-29-11,es,enqueued,
29,easyread-text-29-4,es,enqueued,
29,easyread-text-29-29,es,enqueued,
29,easyread-text-29-10,es,enqueued,
29,easyread-text-29-47,es,enqueued,
29,easyread-text-29-43,es,enqueued,
29,easyread-text-29-6,es,enqueued,
29,easyread-text-29-33,es,enqueued,
29,easyread-text-29-31,es,enqueued,
29,easyread-text-29-32,es,enqueued,
29,easyread-text-29-14,es,enqueued,
29,easyread-text-29-45,es,enqueued,
29,easyread-text-29-30,es,enqueued,
29,easyread-text-29-20,es,enqueued,
29,easyread-text-29-0,es,enqueued,
30,easyread-text-30-23,es,enqueued,
30,easyread-text-30-22,es,enqueued,
30,easyread-text-30-21,es,enqueued,
30,easyread-text-30-13,es,enqueued,
30,easyread-text-30-14,es,enqueued,
30,easyread-text-30-12,es,enqueued,
30,easyread-text-30-11,es,enqueued,
30,easyread-text-30-28,es,enqueued,
30,easyread-text-30-10,es,enqueued,
30,easyread-text-30-3,es,enqueued,
30,easyread-text-30-19,es,enqueued,
30,easyread-text-30-27,es,enqueued,
30,easyread-text-30-16,es,enqueued,
30,easyread-text-30-8,es,enqueued,
30,easyread-text-30-5,es,enqueued,
30,easyread-text-30-29,es,enqueued,
30,easyread-text-30-7,es,enqueued,
30,easyread-text-30-6,es,enqueued,
30,easyread-text-30-24,es,enqueued,
30,easyread-text-30-26,es,enqueued,
30,easyread-text-30-15,es,enqueued,
30,easyread-text-30-17,es,enqueued,
30,easyread-text-30-9,es,enqueued,
30,easyread-text-30-20,es,enqueued,
30,easyread-text-30-0,es,enqueued,
30,easyread-text-30-25,es,enqueued,
30,easyread-text-30-4,es,enqueued,
30,easyread-text-30-1,es,enqueued,
30,easyread-text-30-18,es,enqueued,
30,easyread-text-30-2,es,enqueued,
30,easyread-text-30-30,es,enqueued,
10,text-10-9,es,success,
10,text-10-10,es,success,
10,text-10-3,es,success,
10,text-10-7,es,success,
12,text-12-4,es,success,
12,text-12-2,es,success,
10,text-10-8,es,success,
10,text-10-4,es,success,
10,text-10-0,es,success,
10,text-10-2,es,success,
10,text-10-6,es,success,
10,text-10-1,es,success,
12,text-12-3,es,success,
10,text-10-5,es,success,
10,text-10-11,es,success,
10,text-10-12,es,success,
12,text-12-8,es,success,
12,text-12-6,es,success,
12,text-12-5,es,success,
12,text-12-1,es,success,
12,text-12-7,es,success,
12,text-12-9,es,success,
12,text-12-11,es,success,
12,text-12-0,es,success,
12,text-12-10,es,success,
13,text-13-14,es,success,
12,text-12-12,es,success,
13,text-13-19,es,success,
13,text-13-15,es,success,
13,text-13-16,es,success,
13,text-13-17,es,success,
13,text-13-13,es,success,
13,text-13-12,es,success,
13,text-13-18,es,success,
13,text-13-11,es,success,
13,text-13-0,es,success,
13,text-13-8,es,success,
13,text-13-6,es,success,
13,text-13-2,es,success,
13,text-13-5,es,success,
13,text-13-10,es,success,
13,text-13-7,es,success,
14,text-14-14,es,success,
14,text-14-15,es,success,
13,text-13-22,es,success,
13,text-13-4,es,success,
13,text-13-9,es,success,
13,text-13-21,es,success,
13,text-13-3,es,success,
13,text-13-1,es,success,
14,text-14-12,es,success,
14,text-14-11,es,success,
13,text-13-20,es,success,
14,text-14-6,es,success,
14,text-14-10,es,success,
14,text-14-0,es,success,
14,text-14-7,es,success,
15,text-15-5,es,success,
15,text-15-20,es,success,
15,text-15-21,es,success,
15,text-15-23,es,success,
15,text-15-19,es,success,
15,text-15-17,es,success,
15,text-15-16,es,success,
15,text-15-4,es,success,
14,text-14-2,es,success,
15,text-15-2,es,success,
15,text-15-3,es,success,
14,text-14-13,es,success,
15,text-15-24,es,success,
15,text-15-9,es,success,
15,text-15-18,es,success,
15,text-15-1,es,success,
15,text-15-7,es,success,
15,text-15-6,es,success,
15,text-15-15,es,success,
16,text-16-19,es,success,
14,text-14-3,es,success,
14,text-14-9,es,success,
15,text-15-10,es,success,
16,text-16-1,es,success,
16,text-16-4,es,success,
16,text-16-7,es,success,
16,text-16-6,es,success,
15,text-15-0,es,success,
16,text-16-10,es,success,
16,text-16-8,es,success,
14,text-14-1,es,success,
16,text-16-5,es,success,
15,text-15-8,es,success,
16,text-16-14,es,success,
16,text-16-16,es,success,
16,text-16-3,es,success,
16,text-16-17,es,success,
16,text-16-18,es,success,
16,text-16-20,es,success,
17,text-17-16,es,success,
16,text-16-9,es,success,
16,text-16-11,es,success,
17,text-17-14,es,success,
14,text-14-4,es,success,
17,text-17-15,es,success,
17,text-17-24,es,success,
17,text-17-21,es,success,
17,text-17-22,es,success,
17,text-17-23,es,success,
17,text-17-12,es,success,
17,text-17-18,es,success,
14,text-14-5,es,success,
17,text-17-11,es,success,
17,text-17-20,es,success,
15,text-15-11,es,success,
16,text-16-15,es,success,
17,text-17-19,es,success,
17,text-17-1,es,success,
17,text-17-3,es,success,
17,text-17-5,es,success,
17,text-17-6,es,success,
17,text-17-7,es,success,
16,text-16-12,es,success,
14,text-14-8,es,success,
16,text-16-0,es,success,
16,text-16-2,es,success,
17,text-17-9,es,success,
18,text-18-16,es,success,
18,text-18-13,es,success,
18,text-18-14,es,success,
18,text-18-11,es,success,
18,text-18-8,es,success,
17,text-17-8,es,success,
18,text-18-9,es,success,
17,text-17-13,es,success,
16,text-16-13,es,success,
17,text-17-10,es,success,
17,text-17-2,es,success,
18,text-18-15,es,success,
18,text-18-18,es,success,
18,text-18-2,es,success,
18,text-18-7,es,success,
18,text-18-19,es,success,
18,text-18-0,es,success,
15,text-15-14,es,success,
17,text-17-4,es,success,
18,text-18-6,es,success,
15,text-15-13,es,success,
18,text-18-17,es,success,
19,text-19-17,es,success,
19,text-19-18,es,success,
18,text-18-1,es,success,
18,text-18-12,es,success,
19,text-19-19,es,success,
19,text-19-21,es,success,
19,text-19-3,es,success,
19,text-19-16,es,success,
17,text-17-17,es,success,
19,text-19-13,es,success,
15,text-15-12,es,success,
19,text-19-1,es,success,
19,text-19-20,es,success,
19,text-19-4,es,success,
19,text-19-6,es,success,
19,text-19-7,es,success,
19,text-19-10,es,success,
20,text-20-6,es,success,
18,text-18-10,es,success,
19,text-19-14,es,success,
19,text-19-8,es,success,
17,text-17-0,es,success,
20,text-20-9,es,success,
19,text-19-9,es,success,
19,text-19-5,es,success,
20,text-20-13,es,success,
20,text-20-3,es,success,
20,text-20-5,es,success,
20,text-20-2,es,success,
18,text-18-5,es,success,
20,text-20-7,es,success,
18,text-18-4,es,success,
20,text-20-1,es,success,
20,text-20-10,es,success,
19,text-19-2,es,success,
20,text-20-31,es,success,
21,text-21-13,es,success,
21,text-21-14,es,success,
19,text-19-11,es,success,
21,text-21-16,es,success,
20,text-20-8,es,success,
20,text-20-12,es,success,
20,text-20-11,es,success,
20,text-20-32,es,success,
20,text-20-33,es,success,
21,text-21-1,es,success,
21,text-21-2,es,success,
21,text-21-4,es,success,
21,text-21-10,es,success,
20,text-20-15,es,success,
19,text-19-12,es,success,
21,text-21-12,es,success,
21,text-21-7,es,success,
19,text-19-15,es,success,
22,text-22-14,es,success,
21,text-21-9,es,success,
21,text-21-0,es,success,
22,text-22-21,es,success,
22,text-22-17,es,success,
22,text-22-18,es,success,
21,text-21-15,es,success,
22,text-22-16,es,success,
22,text-22-13,es,success,
20,text-20-4,es,success,
22,text-22-11,es,success,
18,text-18-3,es,success,
22,text-22-20,es,success,
22,text-22-10,es,success,
22,text-22-6,es,success,
22,text-22-5,es,success,
21,text-21-6,es,success,
22,text-22-15,es,success,
21,text-21-17,es,success,
22,text-22-3,es,success,
20,text-20-0,es,success,
22,text-22-24,es,success,
21,text-21-5,es,success,
22,text-22-23,es,success,
22,text-22-7,es,success,
22,text-22-19,es,success,
22,text-22-49,es,success,
22,text-22-48,es,success,
22,text-22-47,es,success,
22,text-22-46,es,success,
22,text-22-8,es,success,
22,text-22-1,es,success,
22,text-22-44,es,success,
19,text-19-0,es,success,
20,text-20-14,es,success,
22,text-22-42,es,success,
22,text-22-41,es,success,
22,text-22-40,es,success,
22,text-22-50,es,success,
22,text-22-38,es,success,
22,text-22-2,es,success,
21,text-21-8,es,success,
22,text-22-12,es,success,
21,text-21-3,es,success,
22,text-22-33,es,success,
22,text-22-9,es,success,
22,text-22-27,es,success,
22,text-22-25,es,success,
22,text-22-39,es,success,
23,text-23-27,es,success,
23,text-23-26,es,success,
22,text-22-34,es,success,
23,text-23-25,es,success,
22,text-22-43,es,success,
22,text-22-31,es,success,
22,text-22-32,es,success,
22,text-22-22,es,success,
23,text-23-4,es,success,
22,text-22-30,es,success,
22,text-22-37,es,success,
23,text-23-7,es,success,
22,text-22-36,es,success,
23,text-23-6,es,success,
22,text-22-0,es,success,
23,text-23-0,es,success,
23,text-23-18,es,success,
22,text-22-28,es,success,
22,text-22-26,es,success,
23,text-23-13,es,success,
23,text-23-5,es,success,
23,text-23-17,es,success,
23,text-23-16,es,success,
23,text-23-22,es,success,
22,text-22-45,es,success,
22,text-22-35,es,success,
23,text-23-24,es,success,
23,text-23-20,es,success,
23,text-23-2,es,success,
22,text-22-29,es,success,
24,text-24-8,es,success,
24,text-24-6,es,success,
24,text-24-5,es,success,
24,text-24-28,es,success,
24,text-24-1,es,success,
23,text-23-8,es,success,
23,text-23-23,es,success,
23,text-23-12,es,success,
23,text-23-1,es,success,
24,text-24-7,es,success,
23,text-23-3,es,success,
24,text-24-4,es,success,
24,text-24-25,es,success,
24,text-24-27,es,success,
24,text-24-23,es,success,
24,text-24-0,es,success,
24,text-24-24,es,success,
23,text-23-11,es,success,
24,text-24-22,es,success,
24,text-24-18,es,success,
24,text-24-17,es,success,
24,text-24-10,es,success,
23,text-23-14,es,success,
24,text-24-16,es,success,
24,text-24-13,es,success,
24,text-24-2,es,success,
23,text-23-10,es,success,
23,text-23-21,es,success,
24,text-24-20,es,success,
23,text-23-19,es,success,
25,text-25-14,es,success,
25,text-25-11,es,success,
25,text-25-18,es,success,
23,text-23-15,es,success,
24,text-24-14,es,success,
25,text-25-15,es,success,
24,text-24-26,es,success,
25,text-25-10,es,success,
24,text-24-9,es,success,
24,text-24-3,es,success,
24,text-24-11,es,success,
25,text-25-17,es,success,
25,text-25-3,es,success,
25,text-25-16,es,success,
24,text-24-15,es,success,
25,text-25-2,es,success,
25,text-25-9,es,success,
25,text-25-30,es,success,
25,text-25-8,es,success,
25,text-25-19,es,success,
25,text-25-37,es,success,
24,text-24-21,es,success,
24,text-24-19,es,success,
25,text-25-1,es,success,
25,text-25-0,es,success,
25,text-25-32,es,success,
25,text-25-22,es,success,
25,text-25-20,es,success,
25,text-25-31,es,success,
25,text-25-7,es,success,
25,text-25-12,es,success,
25,text-25-35,es,success,
25,text-25-4,es,success,
25,text-25-33,es,success,
25,text-25-5,es,success,
26,text-26-11,es,success,
25,text-25-29,es,success,
25,text-25-23,es,success,
26,text-26-9,es,success,
26,text-26-3,es,success,
25,text-25-25,es,success,
24,text-24-12,es,success,
25,text-25-27,es,success,
25,text-25-34,es,success,
25,text-25-21,es,success,
26,text-26-10,es,success,
26,text-26-8,es,success,
26,text-26-1,es,success,
26,text-26-13,es,success,
26,text-26-15,es,success,
26,text-26-14,es,success,
23,text-23-9,es,success,
25,text-25-6,es,success,
26,text-26-6,es,success,
25,text-25-28,es,success,
27,text-27-22,es,success,
26,text-26-0,es,success,
27,text-27-15,es,success,
27,text-27-14,es,success,
27,text-27-13,es,success,
27,text-27-12,es,success,
27,text-27-10,es,success,
25,text-25-26,es,success,
26,text-26-16,es,success,
26,text-26-12,es,success,
25,text-25-13,es,success,
27,text-27-21,es,success,
27,text-27-4,es,success,
27,text-27-5,es,success,
27,text-27-1,es,success,
27,text-27-0,es,success,
27,text-27-2,es,success,
27,text-27-23,es,success,
26,text-26-5,es,success,
27,text-27-16,es,success,
27,text-27-18,es,success,
27,text-27-9,es,success,
28,text-28-34,es,success,
27,text-27-17,es,success,
28,text-28-29,es,success,
27,text-27-3,es,success,
28,text-28-27,es,success,
28,text-28-28,es,success,
28,text-28-26,es,success,
28,text-28-25,es,success,
28,text-28-22,es,success,
26,text-26-4,es,success,
27,text-27-19,es,success,
26,text-26-17,es,success,
28,text-28-21,es,success,
28,text-28-35,es,success,
28,text-28-15,es,success,
28,text-28-14,es,success,
27,text-27-11,es,success,
28,text-28-12,es,success,
28,text-28-23,es,success,
28,text-28-13,es,success,
28,text-28-24,es,success,
25,text-25-36,es,success,
28,text-28-20,es,success,
28,text-28-1,es,success,
28,text-28-16,es,success,
28,text-28-17,es,success,
28,text-28-18,es,success,
28,text-28-36,es,success,
25,text-25-24,es,success,
29,text-29-40,es,success,
29,text-29-24,es,success,
27,text-27-20,es,success,
28,text-28-8,es,success,
27,text-27-6,es,success,
28,text-28-0,es,success,
29,text-29-30,es,success,
29,text-29-32,es,success,
29,text-29-31,es,success,
27,text-27-8,es,success,
26,text-26-7,es,success,
29,text-29-25,es,success,
29,text-29-36,es,success,
29,text-29-35,es,success,
29,text-29-28,es,success,
28,text-28-19,es,success,
29,text-29-21,es,success,
29,text-29-20,es,success,
29,text-29-4,es,success,
29,text-29-33,es,success,
29,text-29-5,es,success,
29,text-29-6,es,success,
28,text-28-11,es,success,
28,text-28-10,es,success,
28,text-28-9,es,success,
29,text-29-8,es,success,
29,text-29-29,es,success,
29,text-29-10,es,success,
29,text-29-14,es,success,
29,text-29-13,es,success,
29,text-29-16,es,success,
29,text-29-15,es,success,
29,text-29-34,es,success,
29,text-29-19,es,success,
29,text-29-26,es,success,
29,text-29-27,es,success,
29,text-29-23,es,success,
26,text-26-2,es,success,
29,text-29-2,es,success,
29,text-29-44,es,success,
29,text-29-45,es,success,
29,text-29-43,es,success,
29,text-29-1,es,success,
29,text-29-46,es,success,
29,text-29-7,es,success,
29,text-29-37,es,success,
29,text-29-38,es,success,
29,text-29-39,es,success,
27,text-27-24,es,success,
29,text-29-22,es,success,
30,text-30-25,es,success,
30,text-30-22,es,success,
30,text-30-24,es,success,
30,text-30-17,es,success,
