page_index,id,language_code_orig,type,section_id,section_type,language_code,text,status
15,text-15-17,es,section_text,1,text_only,en,"a shadow stretches before you,",success
15,text-15-18,es,section_text,1,text_only,en,"and even if you run a lot and hard,",success
15,text-15-19,es,section_text,1,text_only,en,She will surely win.,success
15,text-15-20,es,section_text,2,text_only,en,Elena repeated the verses over and over until she learned them by heart.,success
15,text-15-21,es,section_text,2,text_only,en,"""Now then,"" said the grandfather.",success
15,text-15-22,es,section_text,2,text_only,en,You are ready to win.,success
15,text-15-23,es,section_text,2,text_only,en,"Since she knew the Great Secret to Overcome the Shadows, Elena only ran with the sun in front of her.",success
15,text-15-24,es,section_text,2,text_only,en,"""I won!, I won! and I won!"" he shouted after each race.",success
15,text-15-25,es,section_text,3,text_only,en,Elena loved to win.,success
15,text-15-26,es,section_text,3,text_only,en,"In total, the grandfather counted eighty-seven victories.",success
15,text-15-27,es,section_text,3,text_only,en,Until the night came.,success
15,text-15-28,es,section_text,3,text_only,en,"And, from one moment to another, all the shadows disappeared from the garden.",success
15,text-15-29,es,section_text,3,text_only,en,Elena's shadow too.,success
15,text-15-30,es,section_text,3,text_only,en,"Since she had no one to race against, Elena entered the house.",success
15,text-15-31,es,section_text,3,text_only,en,The grandfather had cooked a huge potato omelette.,success
15,text-15-32,es,section_text,3,text_only,en,"But Elena was so tired that after taking five bites, she rested her head on the plate, using the omelette as a pillow.",success
15,text-15-33,es,section_text,3,text_only,en,Who wouldn't have been sleepy after so many races?,success
15,text-15-34,es,section_text,3,text_only,en,"In the end, the afternoon at grandfather's house turned out to be the most exciting.",success
15,text-15-35,es,section_text,3,text_only,en,"When Elena fell asleep, her grandfather went out to the garden.",success
15,text-15-36,es,section_text,3,text_only,en,"In the beginning, everything was dark.",success
15,text-15-37,es,section_text,3,text_only,en,"But, suddenly, the moon came out.",success
15,text-15-38,es,section_text,3,text_only,en,No sooner had its white snout peeked out from behind the trees than all things regained their shadows.,success
