page_index,id,origin_language_code,language_code,text,reasoning
12,text-12-19,en,es,Me llamo Emma. ¿Cómo te llamas?,"I need to translate the entire sentence into Spanish, including proper names which usually remain unchanged. The phrase 'What’s your name?' is a common phrase in English asking for someone's name, and it translates directly into Spanish."
17,text-17-28,en,es,marrón,"The word 'brown' is an adjective and should be translated to the target language, which is Spanish."
19,text-19-6,en,es,Estoy bien. ¿Cómo estás tú?,Each part of this common greeting can be translated into Spanish while preserving the meaning.
25,text-25-12,en,es,dormitorio,The word 'bedroom' is a noun and should be translated to the target language.
12,text-12-20,en,es,Tú,The word 'You' is a pronoun and should be translated into Spanish.
18,text-18-9,en,es,Sí. He terminado.,The given sentence 'Yes. I have finished.' is straightforward and can be directly translated into Spanish without altering the meaning. It expresses confirmation of having completed something.
13,text-13-8,en,es,Cumpleaños,"The word 'Birthday' is a noun and should be translated to the target language, which is Spanish."
23,text-23-5,en,es,B,The letter 'B' does not have a specific translation in Spanish because it is a letter of the alphabet and remains the same across languages.
17,text-17-29,en,es,verde,The word 'green' is an adjective that should be translated into Spanish.
18,text-18-10,en,es,¡Mimetismo!,The word 'Mimicry' should be translated to the target language as it is a noun.
23,text-23-6,en,es,C,The letter 'C' is a letter and should remain the same in the target language.
13,text-13-9,en,es,Color favorito,The phrase 'Favorite color' consists of two English words that should be translated to Spanish. Both are straightforward translations.
19,text-19-7,en,es,"Ahora, es tu turno.","The sentence 'Now, it’s your turn.' is a simple sentence containing a pronoun and a possessive determiner, which can be translated directly to Spanish."
18,text-18-8,en,es,¿Has terminado?,"To accurately translate this into Spanish, the phrase 'Have you finished?' should be translated considering the context of completion of a task."
25,text-25-13,en,es,comedor,"The phrase ""dining room"" is a noun and refers to a specific part of a house, which should be fully translated into Spanish."
17,text-17-31,en,es,azul,"The word 'blue' is an adjective and should be translated to the target language, which is Spanish, as 'azul'."
12,text-12-21,en,es,Tengo 13 años. ¿Cuántos años tienes tú?,The phrase 'I am 13. How old are you?' is a simple sentence that asks about someone's age and has an expression of one's own age. The translation should maintain the structure of the question while changing the language to Spanish.
18,text-18-11,en,es,Utiliza estas frases de lenguaje de aula y las anteriores.,The text provided is an English sentence that instructs the use of classroom language phrases along with previous ones. The translation needs to express the same instruction in Spanish.
12,text-12-22,en,es,Tú,The word 'You' is a pronoun that should be translated to the target language.
23,text-23-7,en,es,D,"The letter 'D' is both an alphabet and a noun, which should be translated to its equivalent in the Spanish alphabet."
17,text-17-30,en,es,blanco,The word 'white' is an adjective describing color and should be translated to the target language.
13,text-13-10,en,es,Número favorito,The phrase 'Favorite number' is a simple noun phrase and should be translated into Spanish.
25,text-25-14,en,es,baño,The word 'bathroom' is a noun and should be translated to the target language.
19,text-19-8,en,es,"Todos ustedes, levántense y hagan su propia cadena de bienestar.","The sentence is an imperative command directing individuals to perform a specific action, and all components should be translated into Spanish."
23,text-23-8,en,es,E,"The letter 'E' is the same in both English and Spanish, so it should remain unchanged."
12,text-12-14,en,es,¿Maestra: Emma?,"The word 'teacher' is a common noun and 'Emma' is a proper noun representing a name. Proper nouns like names usually remain unchanged in translation across most languages, including Spanish. The structure of a question in Spanish would follow the object-verb-subject order for yes/no questions, but in this case, 'Emma' is being called or addressed by the 'Teacher', so it would closely resemble the English structure."
13,text-13-11,en,es,¡Hola! / ¡Hola! / ¡Encantado de conocerte! / ¡Hola!,The provided text consists of common greetings in English. These should be translated into equivalent Spanish greetings.
18,text-18-13,en,es,UNIDAD 1,"As 'Unit' refers to a noun and often titles of sections or books, it should be translated to the equivalent word in Spanish, and the number should remain unchanged."
18,text-18-12,en,es,#viviendoUruguay1,"The hashtag '#livingUruguay1' is a noun phrase and as per the instructions, nouns and such identifiers should be translated to the target language unless they are proper nouns or specific identifiers that don't change across languages. In this case, 'living' is a verb that can be translated, but 'Uruguay' as a country name remains the same. A literal translation or representing it in Spanish context could involve changing 'living' to Spanish."
12,text-12-23,en,es,Mi color favorito es azul. ¿Cuál es tu color favorito?,The text is a simple statement and question about favorite colors. The noun 'color' and the adjective 'blue' need to be translated to Spanish.
25,text-25-15,en,es,cocina,"The word 'kitchen' is a noun and should be translated to the target language, which is Spanish."
17,text-17-32,en,es,azul claro,Both words 'light' and 'blue' should be translated to convey the same meaning in Spanish.
12,text-12-24,en,es,Tú,"The word 'You' is a pronoun in English and can be translated to the equivalent pronoun in Spanish, which is 'Tú'."
19,text-19-10,en,es,¡Maravilloso!,"The word 'Wonderful!' is an adjective expressing delight or admiration, and it should be directly translated into Spanish."
23,text-23-9,en,es,Escucha la descripción de las casas y escribe la letra a la que se refiere el hablante.,The task is to translate the instruction from English into Spanish while ensuring the sentence keeps its purpose clear and unchanged.
18,text-18-14,en,es,Hola y bienvenido,The phrase 'Hello and welcome' is a common English greeting that should be translated to the corresponding greeting in Spanish.
25,text-25-16,en,es,balcón,"The word 'balcony' is a noun and should be translated to the target language, in this case, Spanish."
13,text-13-12,en,es,Me llamo Emma.,The sentence is a simple statement where 'My name is' needs to be translated into Spanish. The name 'Emma' remains the same as it is a proper noun and does not get translated.
11,text-11-1,en,es,¡Hola! ¿Cómo estás?,The greeting and question in English should be directly translated to Spanish.
17,text-17-33,en,es,negro,"The word 'black' is an English adjective referring to a color, and should be translated to the corresponding Spanish adjective."
11,text-11-0,en,es,Cuando conoces a una persona.,"The phrase 'When you meet a person' is a simple sentence that needs translation into Spanish. Each word has a direct equivalent in Spanish: 'When' translates to 'Cuando', 'you meet' translates to 'conoces', and 'a person' translates to 'a una persona'. Thus, the entire sentence can be translated directly."
19,text-19-9,en,es,¡Genial!,The word 'Great' is an adjective and should be translated to the target language.
13,text-13-13,en,es,Soy Emma.,The text 'I'm Emma' contains a noun 'Emma' which should be preserved in translation. The text is a simple introduction sentence.
12,text-12-25,en,es,UNIDAD 1,"The word 'UNIT' is a noun and refers to a section or a division, which should be translated to the target language. The number itself should remain unchanged."
18,text-18-15,en,es,20,The number '20' does not require translation as it is a numeral and should be the same in English and Spanish.
17,text-17-34,en,es,naranja,The word 'orange' is a noun and should be translated to the target language.
11,text-11-2,en,es,"Estoy bien, ¿cómo estás tú?",The sentence is a general greeting and should be translated completely into Spanish.
20,text-20-0,en,es,Las emociones se pueden percibir en tu rostro...,"The text provided is a general statement about emotions and facial expressions. The sentence should be translated into Spanish fully, as there are no specific elements such as numbers or technical terms that need to remain unaltered in English."
19,text-19-11,en,es,¡OK!,"The exclamation 'OK' is commonly used in both English and Spanish to express agreement or acknowledgment. Therefore, in this case, it is perfectly acceptable to leave it as is, even in a translation context."
12,text-12-26,en,es,Hola y bienvenido,The sentence 'Hello and welcome' is a greeting phrase that consists of common words used in English and can be directly translated into Spanish.
19,text-19-12,en,es,¡Estupendo!,"The word 'Terrific' is an adjective and describes something impressive or excellent. Hence, it should be translated to convey the same meaning in Spanish."
17,text-17-35,en,es,violeta,The word 'violet' is a noun and refers to a color and should be translated to the target language.
23,text-23-10,en,es,¿A cuál casa se refieren?,The sentence 'Which house do they refer to?' should be translated entirely to Spanish.
23,text-23-11,en,es,Altavoz 1,The term 'Speaker' is a noun and should be translated to the target language. The number '1' remains unchanged.
20,text-20-1,en,es,¿Cuáles son las diferentes partes de la cabeza?,"To provide an accurate translation of the question from English to Spanish, each component of the sentence should be translated while maintaining the original meaning and structure."
25,text-25-17,en,es,Este mapa de burbujas trata sobre el texto de la página anterior.,"The phrase 'bubble map' doesn't change in the context of translation, but the rest of the sentence should be translated to Spanish, ensuring clarity about referring back to a specific part of the document (previous page)."
13,text-13-14,en,es,Puedes llamarme Em.,The sentence 'You can call me Em.' is a simple sentence where the pronoun 'me' is translated to 'me' in Spanish and the structure remains the same.
25,text-25-18,en,es,Échale un vistazo.,"The sentence 'Have a look at it.' is an imperative sentence and requires translation into Spanish, maintaining the imperative form."
17,text-17-27,en,es,gris,"The word 'grey' is a color and should be translated to the target language, Spanish."
11,text-11-3,en,es,Estoy maravilloso. ¡Gracias!,"The phrase 'I'm wonderful. Thanks!' is a common expression of well-being or contentment, and it should be translated to convey the same sentiment in Spanish."
23,text-23-12,en,es,Orador 2,"The phrase 'Speaker 2' is a noun and refers to a second speaker in a sequence or event, so it should be translated directly into the target language, maintaining its ordinal essence."
12,text-12-27,en,es,14,The number '14' does not require translation as it is universally understood as a numeral.
26,text-26-1,en,es,Dibuja el interior de tu casa.,"The original English text asks for an illustration which is not relevant to translation. However, the instruction is to translate the text itself into Spanish, not to act or respond to the request."
20,text-20-2,en,es,boca,"The word 'mouth' is a noun referring to the opening in the face used for eating and speaking, and it needs to be translated into Spanish."
26,text-26-0,en,es,viviendoUruguay1,"The phrase 'livingUruguay1' appears to be a username or a handle which may not have a direct translation. However, 'living' can be translated to 'viviendo' and 'Uruguay' remains the same as it is a proper noun. The number '1' stays unchanged as it is common across languages."
19,text-19-13,en,es,¿Cómo te sientes hoy?,The text is a question asking about someone's feelings today. This should be translated as it is into Spanish.
17,text-17-36,en,es,rosado,The word 'pink' is an adjective and should be translated to the target language.
13,text-13-15,en,es,"Por favor, llámame Em.",The text is a simple request and should be directly translated to the target language.
23,text-23-13,en,es,Altavoz 3,The term 'Speaker 3' refers to a noun and should be translated into Spanish as it is a title or specific label.
19,text-19-14,en,es,Escribe oraciones sobre tus sentimientos hoy.,The request is for a translation of general text to Spanish. The emotional context should be preserved while ensuring the translation remains accurate.
25,text-25-19,en,es,Crea un mapa de burbujas sobre tu casa.,"The task is to translate the sentence asking for a bubble map in relation to a house from English to Spanish. As this is a general instruction and contains no special math expressions or units, it can be directly translated."
25,text-25-20,en,es,UNIDAD 2 Yo mismo,The word 'Myself' is a noun and should be translated to the target language.
13,text-13-16,en,es,Mi cumpleaños es el 19 de octubre.,The sentence is a statement about a person's birthday and includes a date. The structure of the sentence should remain the same while translating the month and ordinal number into Spanish.
20,text-20-3,en,es,nariz,The word 'nose' is a noun referring to the part of the face and should be translated as such into Spanish.
17,text-17-37,en,es,19,The input is a numeric value and does not need translation as numbers are universally understood.
26,text-26-2,en,es,Descríbelo usando las palabras de los ejercicios anteriores y las palabras del recuadro.,"The prompt is asking to translate a sentence into Spanish using a specific format. In this case, 'Describe it using the words from the previous exercises and the words from the box.' is a straightforward sentence to translate into Spanish without complexities like math or units."
20,text-20-4,en,es,dientes,The word 'teeth' is a plural noun referring to the structures in the mouth used for biting and chewing. It should be translated to Spanish as 'dientes.'
11,text-11-4,en,es,Nico y su compañero de clase Luis están en la puerta de la escuela.,"The sentence is a simple statement involving the names 'Nico' and 'Luis', which are proper nouns and should not be translated. The rest of the sentence can be translated directly into Spanish."
27,text-27-0,en,es,#livingUruguay1,"The word '#livingUruguay1' appears to be a hashtag, and typically, hashtags are not translated into the target language as they are used for social media indexing and sharing. Therefore, no translation is needed."
11,text-11-5,en,es,Mira su conversación y complétala con las palabras del recuadro.,"I will translate the instruction into Spanish by translating each component carefully, ensuring the structure and meaning are maintained. The nouns and directive should be fully translated, and the sentence should be clear."
25,text-25-21,en,es,27,"The text is a numerical value '27', which doesn't require translation into Spanish as numbers remain the same in every language."
23,text-23-14,en,es,Orador 4,"The phrase 'Speaker 4' is a noun, specifically a label or title of a person speaking. In Spanish, generic nouns or titles like these are often not translated except if they're part of a larger context indicating their role in an event, in which case it would be translated to 'Orador 4' or 'Ponente 4'."
23,text-23-15,en,es,Lee y escucha para comprobar tus respuestas.,The sentence is a simple instruction suggesting to both read and listen. There are no specific nouns or math symbols that need special attention in this context.
26,text-26-3,en,es,Describe tu casa.,"To translate 'Describe your house' into Spanish, I need to consider the verb 'describe' and the noun phrase 'your house'. The verb 'describe' translates to 'Describe' in Spanish, and 'your house' becomes 'tu casa'. Together, the complete translation is 'Describe tu casa'."
19,text-19-15,en,es,Por ejemplo. ¡Hoy me siento genial! Me encanta la escuela y me encantan mis compañeros de clase.,"The provided text is a simple sentence that includes expressions of feeling and love for school and classmates, which can be directly translated into Spanish."
13,text-13-18,en,es,Mi número favorito es catorce.,The phrase 'My favorite number is fourteen' should be translated entirely into Spanish.
11,text-11-6,en,es,Luis:,The name 'Luis' is a proper noun and should not be translated as proper names are generally kept the same in translations.
13,text-13-17,en,es,Mi color favorito es rosa.,"The sentence 'My favorite color is pink.' contains a personal preference and a noun 'pink', which is the name of a color. All parts of the sentence, including the noun 'pink', should be translated into Spanish."
27,text-27-2,en,es,1,The number '1' is a numeral and does not need translation as it is universally recognized.
19,text-19-16,en,es,"Hoy, me siento",The word 'Today' implies 'hoy' and 'I feel' would be translated to 'me siento' in Spanish. The translation is straightforward without any complex structures or idioms.
27,text-27-1,en,es,diccionario ilustrado,"The phrase 'picture dictionary' consists of simple nouns that should be translated to the target language, which is Spanish."
20,text-20-5,en,es,ojos,The word 'eyes' is a noun and should be translated to the target language.
23,text-23-16,en,es,Unidad 2: Yo mismo,The title 'Myself' is a noun phrase and should be translated to Spanish as 'Yo mismo'.
30,text-30-1,en,es,Mi padre está enojado.,"The sentence 'My father is angry' should be translated directly into Spanish, maintaining the subject, verb, and adjective structure in the target language."
11,text-11-7,en,es,!,"The text is provided in English, and I need to check if there's any specific information to translate. However, an exclamation mark does not contain any translatable content, so it remains the same."
26,text-26-4,en,es,Usa el vocabulario de la unidad y de la Caja S.O.S.,The instruction 'Use vocabulary from the unit and from the S.O.S. Box.' is a directive and should be translated into Spanish.
26,text-26-5,en,es,Rúbricas para actividades de escritura al final de este libro.,"The phrase provided is in English and needs to be translated into Spanish while ensuring that all words are accurately translated, considering Spanish grammatical structure."
20,text-20-6,en,es,cabello,The word 'hair' is a noun and should be translated to the target language.
23,text-23-17,en,es,25,The number '25' is a numeral and should not be translated as it remains the same in the target language.
19,text-19-17,en,es,¿Cómo te sientes cuando…,"The text is asking a question about feelings, which is a direct statement requiring translation without any additional context or mathematics involved."
11,text-11-8,en,es,Nico,"The term 'Nico' is a proper noun, which represents a name. Names typically remain unchanged in translations."
13,text-13-19,en,es,¡Hola! Mi nombre es Nico y mi apellido es Romero.,"The sentence introduces a person named Nico Romero, whose name should be translated to Spanish as well."
20,text-20-7,en,es,cejas,The word 'eyebrows' is a noun and should be translated to Spanish.
10,text-10-0,en,es,#viviendoUruguay1,"The text '#livingUruguay1' is a hashtag and does not contain any English words to translate into Spanish, aside from the word 'living'. However, in the context of a hashtag, it might be better to retain its original form to preserve its intended use on social media platforms. Nevertheless, translating 'living' would result in 'viviendo', and 'Uruguay' is a proper noun that doesn't change."
27,text-27-3,en,es,Toma todas las palabras de la Caja S.O.S. y busca imágenes de cada lugar.,"The sentence is a request to find images related to locations mentioned in a 'S.O.S. Box', which is a noun phrase. I will translate this request into Spanish."
10,text-10-1,en,es,Dibuja los dos lugares que no están en el organizador gráfico anterior.,"The provided text is asking for an action to be performed, which cannot be drawn or visually represented in a translated form. However, the text 'the two places that are not in the previous graphic organizer' can be translated into Spanish."
13,text-13-20,en,es,Tengo 13 años y vivo en una ciudad concurrida en Uruguay.,"The sentence is straightforward, and each part should be directly translated into Spanish. The phrase 'I am 13 years old' is a common expression and can be translated without losing meaning. The noun 'Uruguay' is a proper name and remains unchanged."
26,text-26-6,en,es,S.O.S. CAJA,"The text 'S.O.S. BOX' seems to contain an abbreviation 'S.O.S.' which is commonly understood in many languages as a distress signal. 'BOX' is a noun that should be translated to the target language, which is Spanish. In Spanish, the equivalent word for 'BOX' is 'CAJA'."
27,text-27-4,en,es,2,The input '2' is a numeric value and requires no translation as numbers remain the same across languages.
11,text-11-9,en,es,¡Buenos días! ¿Cómo estás?,The greeting 'morning!' is a common informal way of saying 'Good morning'. The phrase 'How are you?' is a polite inquiry about someone's well-being. Both parts should be translated into Spanish to maintain the same meaning.
30,text-30-3,en,es,Es difícil para ella encontrar las cosas.,"The phrase 'the things' should be translated and expressed in a general sense in Spanish, while maintaining the meaning of the difficulty experienced by 'her'."
19,text-19-19,en,es,¿Has dormido bien?,The phrase 'you sleep well?' is an informal question asking about whether someone had a good sleep. The translation should convey the same sentiment of inquiry about how someone slept.
28,text-28-0,en,es,#viviendoUruguay1,"The text '#livingUruguay1' is a hashtag combining the word 'living', the noun 'Uruguay', and the number '1'. The hashtag is used as a single unit and typically not translated. However, if required for translation, only proper nouns like 'Uruguay' are left unchanged, while other parts should be translated if context allows."
19,text-19-18,en,es,¿Estás con amigos?,"The text 'you are with friends?' is a simple English sentence that should be translated into Spanish. 'You are' translates to 'estás' and 'friends' translates to 'amigos'. By converting this simple question into Spanish without losing its intent, it effectively becomes '¿Estás con amigos?'."
11,text-11-10,en,es,Luis:,The name 'Luis' is a proper noun and it remains the same across languages.
28,text-28-1,en,es,estantes,The word 'shelves' is a noun and should be translated to the target language.
20,text-20-8,en,es,Tengo ojos (marrones).,"The sentence is straightforward with a simple structure of subject, verb, and object. It states the color of eyes, which is a noun in this context. 'Brown' is an adjective describing 'eyes' and needs to be translated into Spanish as 'marrones.' The word 'eyes' should be translated as 'ojos.'"
13,text-13-21,en,es,Voy a la escuela secundaria #5.,The sentence contains 'middle school' which is a noun phrase and should be translated into Spanish. Numbers and symbols like '#' are not translated and should remain unchanged.
26,text-26-8,en,es,balcón,The word 'balcony' is a noun and should be translated to the target language.
30,text-30-0,en,es,#livingUruguay1,"The text 'livingUruguay1' might be identified as a hashtag or a title, and proper translation requires breaking it down. However, this specific text appears to be a unique identifier or name that doesn't need translation."
10,text-10-2,en,es,Para comunicarse en inglés es importante saber cómo responder preguntas.,The sentence is straightforward and involves ordinary words which all need to be translated to Spanish for an accurate translation.
27,text-27-5,en,es,Pega las imágenes y etiquétalas.,"The context suggests that actions are being requested related to pictures, which is not relevant for a text translation task. Instead, I'll translate the text instructions into Spanish."
30,text-30-4,en,es,¿Están estas cosas en la imagen?,The sentence is asking if certain things are present in a picture. The structure and meaning need to be preserved while translating into Spanish.
26,text-26-7,en,es,garaje,"The word 'garage' is a noun and should be translated to the target language, Spanish, as 'garaje'."
27,text-27-6,en,es,3,"The numeral '3' is a number and not a word to be translated, so it should remain unchanged."
28,text-28-2,en,es,cómoda,"'Chest of drawers' is a noun and should be translated to the target language, Spanish."
10,text-10-3,en,es,Estas son algunas preguntas y respuestas que utilizamos todo el tiempo.,The sentence is a general statement and should be fully translated into Spanish.
20,text-20-9,en,es,Tengo la boca pequeña/grande.,The phrase 'I have a small/big mouth.' needs to be translated into Spanish while maintaining the meaning of having a small or big mouth. The adjectives 'small' and 'big' are simple descriptions and need a straightforward translation.
26,text-26-9,en,es,dormitorio,"The word 'bedroom' is a noun in English, so it should be translated directly to its equivalent noun in Spanish."
20,text-20-10,en,es,Tengo dientes blancos.,"The sentence contains a subject and a descriptive phrase that should be translated into Spanish, maintaining the original meaning."
30,text-30-5,en,es,Mira la imagen y verifica si las oraciones son correctas.,"The instruction is asking the user to look at a picture and verify sentences, so I will provide the translation without interacting with any images."
11,text-11-11,en,es,"Estoy bien, gracias. ¿Cómo estás?","The phrase 'am fine, thanks. How are' should be fully translated into Spanish without omitting any detail."
27,text-27-7,en,es,Haz esto regularmente cuando aprendas nuevas palabras.,The sentence is straightforward and involves translating each word from English to Spanish.
19,text-19-20,en,es,¿Vas a una fiesta?,"The phrase 'you go to a party?' is a question in English asking if the listener is attending a party. I need to translate it into Spanish, maintaining the grammatical structure and meaning of the question."
19,text-19-21,en,es,¿Practicas deportes?,The sentence 'you practice sports?' is a question and needs to be translated by identifying the equivalent words in Spanish and maintaining the question format.
13,text-13-23,en,es,Mi padre es Ismael y mi madre es Teresa.,The names 'Ismael' and 'Teresa' are proper nouns and should remain unchanged in the translation. Only the rest of the text should be translated into Spanish.
28,text-28-3,en,es,cesto de papeles,"The phrase 'paper bin' is a noun phrase and should be translated as a whole into Spanish, keeping the meaning as a container for papers."
13,text-13-22,en,es,Mis padres están divorciados.,The sentence is straightforward and only requires a direct translation of the words 'My parents are divorced' into Spanish. 'My parents' translates to 'Mis padres' and 'are divorced' translates to 'están divorciados'.
11,text-11-12,en,es,¿?,"The question mark '?' is a punctuation mark used in English and Spanish, and it is represented the same way in both languages."
13,text-13-24,en,es,Mi comida favorita es la pizza.,The sentence contains a noun 'pizza' which can be directly translated into Spanish without changes.
10,text-10-5,en,es,A,The letter 'A' in English correlates to the letter 'A' in Spanish as well.
26,text-26-10,en,es,sala de estar,"Both 'living' and 'room' are words that can be translated directly into Spanish, with 'living room' being a commonly used term in both languages."
28,text-28-4,en,es,sillón,The word 'armchair' is a noun and should be translated to the target language.
30,text-30-6,en,es,Hay un cuaderno en el escritorio.,"The sentence contains a noun 'notebook' and a location 'desk' which need to be translated into Spanish. The sentence overall is simple and direct, and the translation should keep the same structure."
10,text-10-4,en,es,¡Desafío! Une las preguntas con las respuestas.,"To translate the sentence correctly, the structure and meaning must be maintained from English to Spanish while ensuring no part of the sentence modifies the context, and 'Match the questions with the answers' should be translated to convey the same instructional purpose."
27,text-27-8,en,es,sala de estar,The phrase 'sitting room' is a noun and can be commonly understood as 'sala de estar' in Spanish.
11,text-11-13,en,es,Nico:,"'Nico' is a proper noun, typically a personal name, so it should remain unaltered in the translation."
20,text-20-11,en,es,Tengo el pelo corto/largo.,"The text describes a person's hair length, which is straightforward to translate into Spanish as it contains no complex or specific terminology."
19,text-19-22,en,es,¿tú ordenas tu habitación?,"The phrase 'you tidy your bedroom?' should be translated into Spanish, keeping the meaning of the question intact."
10,text-10-6,en,es,¿Cuál es tu nombre?,"This question contains a simple English sentence asking for a name, it should be translated directly into Spanish."
30,text-30-2,en,es,El dormitorio de mi hermana está muy desordenado.,"Every word in the sentence, including the possessive structure and the adjective, needs to be translated into Spanish to accurately reflect the meaning of the original text in the target language."
20,text-20-12,en,es,Tengo cejas pobladas/delgadas.,The text contains adjectives describing a feature. Both 'bushy' and 'thin' are adjectives that describe the noun 'eyebrows'. All elements should be accurately translated into Spanish.
26,text-26-11,en,es,cocina,The word 'kitchen' is a noun and should be translated to the target language.
11,text-11-14,en,es,!,The text contains only a symbol which doesn't require translation.
19,text-19-23,en,es,UNIDAD 1,"The word 'UNIT' refers to an organizational division or measurement standard, which should be translated into Spanish."
30,text-30-7,en,es,¡CORRECTO!,"The word 'CORRECT!' is an expression often used to affirm that something is accurate or right. In Spanish, the equivalent expression is '¡CORRECTO!'"
13,text-13-25,en,es,UNIDAD 1,The word 'UNIT' refers to a countable section and should be translated into Spanish. The numeral should remain as it is.
28,text-28-5,en,es,mesa de noche,"The phrase 'night table' is a noun and should be translated into the corresponding Spanish term, which is 'mesa de noche'."
26,text-26-12,en,es,baño,The word 'bathroom' is a noun and should be translated into the target language.
19,text-19-24,en,es,Hola y bienvenido,The phrase 'Hello and welcome' is a common English greeting and should be translated to Spanish to convey the same warm greeting.
10,text-10-7,en,es,B,The letter 'B' is a part of the English alphabet and is also used in the Spanish alphabet.
13,text-13-26,en,es,Hola y bienvenido,The phrase 'Hello and welcome' is a common greeting and should be translated as such into Spanish.
30,text-30-8,en,es,Hay un libro negro debajo de otro libro.,"The word 'book' is a noun and should be translated into Spanish. The sentence structure involving location and description needs to be translated accurately into Spanish, retaining the relative positioning of the objects mentioned."
27,text-27-9,en,es,Mi dormitorio es mi mundo,The phrase 'My bedroom is my world' has no idiomatic expressions or complex structures. Each word can be directly translated into Spanish.
19,text-19-25,en,es,21,The number '21' is a numeric value and does not require translation.
11,text-11-15,en,es,¿Es esta niña pequeña?,"The text 'is this little girl?' should be translated into Spanish fully, including the noun 'girl'."
30,text-30-9,en,es,¡CORRECTO!,"Since the word 'CORRECT' is a common English word used as an expression, it should be translated to its equivalent expression in Spanish."
26,text-26-13,en,es,comedor,"The phrase 'dining room' is a noun and refers to a specific type of room, which should be translated into the target language, Spanish."
27,text-27-10,en,es,Me encanta mi dormitorio.,The sentence 'I love my bedroom.' contains a noun 'bedroom' which needs to be translated to the target language.
20,text-20-14,en,es,Adivina los personajes...,The phrase 'Guess the characters...' should be translated directly into Spanish. The verb 'Guess' translates to 'Adivina'.
20,text-20-13,en,es,Tengo una nariz pequeña/grande.,"The sentence contains adjectives and a noun that need to be translated into Spanish. The word 'nose' is a noun and 'small'/'big' are adjectives, all elements should be translated appropriately to convey the same idea in Spanish."
28,text-28-7,en,es,alfombra,The word 'carpet' is a noun and should be translated to the target language.
28,text-28-6,en,es,escritorio,"The word 'desk' is a noun and should be translated to the target language, which is Spanish."
10,text-10-8,en,es,¿Quién es él?,This simple English question needs to be translated accurately to Spanish while maintaining the inquiry form.
26,text-26-14,en,es,jardín,The word 'garden' is a noun and needs to be translated to its Spanish equivalent.
11,text-11-16,en,es,Luis,"The word 'Luis' is a proper noun, which typically is not translated into other languages. In Spanish, proper nouns usually remain unchanged."
13,text-13-27,en,es,15,"The number '15' is a numeral and is universally understood, so it does not need to be translated."
27,text-27-11,en,es,Tengo mi propia habitación.,"The sentence 'I have my own bedroom.' needs to be translated into Spanish. The phrase 'my own' indicates possession, and 'bedroom' is a noun that needs to be translated. The translation should express the same level of possession in Spanish."
20,text-20-15,en,es,Tenemos dos nuevos compañeros de clase en la clase.,"The sentence contains basic information that just needs to be translated into Spanish, maintaining the meaning."
28,text-28-8,en,es,armario,"The word 'wardrobe' is a noun and should be translated to the target language, Spanish."
26,text-26-15,en,es,vestíbulo,"The word 'hall' is a noun and should be translated to the target language, Spanish."
11,text-11-17,en,es,es mi hermana.,"The phrase ""is my sister."" should be translated into Spanish accurately. ""my sister"" translates to ""mi hermana""."
30,text-30-10,en,es,Hay un contenedor de papel entre el escritorio y la cama.,"The sentence describes the location of a paper bin, which is a common noun that should be translated. The rest of the sentence should also be translated into Spanish while retaining the structure of the sentence."
10,text-10-9,en,es,C,"The letter 'C' is a noun, specifically a letter, and should be translated to the Spanish equivalent which is also 'C'. In the context of letters used symbolically or as part of the alphabet, they remain the same across many languages."
11,text-11-18,en,es,hola,The word 'hello' is a common greeting in English and it should be translated to its equivalent in Spanish.
13,text-13-28,en,es,#viviendoUruguay1,"The provided text '#livingUruguay1' contains a hashtag and a specific name 'Uruguay', which is a proper noun. Proper nouns like 'Uruguay' typically remain unchanged in translation. However, the word 'living' needs to be translated into Spanish."
27,text-27-12,en,es,Es grande y cómodo.,The sentence is simple and consists of descriptive adjectives 'big' and 'comfortable'. These should be translated into their Spanish equivalents.
30,text-30-11,en,es,Hay un crayón de juguete grande detrás de la cama.,The sentence consists of simple nouns and a preposition indicating location. The sentence 'There is a big toy crayon behind the bed.' translates each word into Spanish without altering the sentence structure.
10,text-10-10,en,es,¿Cómo está el clima?,The question 'What's the weather like?' should be directly translated into Spanish as it is a simple inquiry about the weather.
27,text-27-13,en,es,Las paredes son blancas.,The sentence is a simple declarative statement describing the color of the walls; all elements can be directly translated into Spanish.
20,text-20-16,en,es,Mira las descripciones que escribimos de Caroline y Michael.,"The sentence is straightforward and requires translation of the names 'Caroline' and 'Michael' as nouns, which typically remain unchanged. The phrase 'Look at the descriptions we wrote of' should be translated faithfully to maintain the original meaning."
28,text-28-9,en,es,cama individual,"The phrase 'twin bed' refers to a type of bed size, which should be translated into Spanish as 'cama individual'."
11,text-11-19,en,es,muy bien,The phrase 'very well' is an expression that can be directly translated into Spanish as it is commonly used in both languages.
28,text-28-10,en,es,cojín,"The word 'cushion' is a noun and should be translated to the target language. Additionally, it refers to an object used for comfort or support."
27,text-27-14,en,es,Hay una cama doble en él.,The sentence contains a noun phrase 'twin bed' which should be translated to its Spanish equivalent.
26,text-26-17,en,es,patio trasero,"The word 'backyard' is a noun and should be translated to the target language, Spanish."
10,text-10-11,en,es,D,"The input 'D' is a letter and some letters may have specific translations in certain contexts, but in this case, without additional context, 'D' remains 'D' in Spanish."
10,text-10-12,en,es,¿Cómo estás?,The phrase 'How are you?' is a common English greeting that should be translated into Spanish.
