page_index,section_id,html_path,reasoning
14,6,c3_10_30_web_assets_result/intermediate_outputs/14_6_adt.html,"T,h,i,s, ,s,e,c,t,i,o,n, ,i,s, ,d,e,s,i,g,n,e,d, ,t,o, ,b,e, ,t,e,x,t,-,o,n,l,y,,, ,a,s, ,i,n,d,i,c,a,t,e,d,., ,T,h,e, ,t,e,x,t, ,p,r,o,v,i,d,e,d, ,p,o,r,t,r,a,y,s, ,a, ,s,c,e,n,e, ,a,b,o,u,t, ,a, ,r,a,c,e, ,b,e,t,w,e,e,n, ,E,l,e,n,a, ,a,n,d, ,h,e,r, ,s,h,a,d,o,w,,, ,e,m,p,h,a,s,i,z,i,n,g, ,h,e,r, ,s,p,e,e,d, ,a,n,d, ,t,r,i,u,m,p,h,., ,T,h,e, ,s,t,r,u,c,t,u,r,e, ,f,o,l,l,o,w,s, ,a, ,s,i,m,p,l,e, ,n,a,r,r,a,t,i,v,e, ,f,l,o,w,,, ,f,o,c,u,s,i,n,g, ,o,n, ,t,h,e, ,s,e,q,u,e,n,c,e, ,o,f, ,e,v,e,n,t,s, ,a,s, ,d,e,s,c,r,i,b,e,d,., ,T,h,e, ,l,a,y,o,u,t, ,i,s, ,d,i,r,e,c,t, ,t,o, ,c,o,n,v,e,y, ,t,h,e, ,a,c,t,i,o,n, ,e,f,f,e,c,t,i,v,e,l,y,,, ,s,u,i,t,a,b,l,e, ,f,o,r, ,a, ,y,o,u,n,g, ,a,u,d,i,e,n,c,e,."
22,0,c3_10_30_web_assets_result/intermediate_outputs/22_0_adt.html,"T,h,i,s, ,H,T,M,L, ,i,n,c,l,u,d,e,s, ,t,h,e, ,i,n,s,t,r,u,c,t,i,o,n,s, ,a,n,d, ,f,i,e,l,d,s, ,f,o,r, ,f,i,l,l,i,n,g, ,i,n, ,c,o,m,p,a,r,i,s,o,n,-,b,a,s,e,d, ,d,e,s,c,r,i,p,t,i,o,n,s, ,o,f, ,E,l,e,n,a,',s, ,g,r,a,n,d,f,a,t,h,e,r,',s, ,f,e,a,t,u,r,e,s,., ,E,a,c,h, ,b,l,a,n,k, ,s,p,a,c,e, ,u,s,e,s, ,i,n,p,u,t,s, ,w,i,t,h, ,s,p,e,c,i,a,l, ,a,t,t,r,i,b,u,t,e,s, ,f,o,r, ,t,r,a,c,k,i,n,g, ,(,u,s,i,n,g, ,`,d,a,t,a,-,a,c,t,i,v,i,t,y,-,i,t,e,m,`,), ,w,h,i,c,h, ,f,i,t,s, ,t,h,e, ,c,r,i,t,e,r,i,a, ,f,o,r, ,a, ,f,i,l,l,-,i,n,-,t,h,e,-,b,l,a,n,k, ,a,c,t,i,v,i,t,y,."
25,2,c3_10_30_web_assets_result/intermediate_outputs/25_2_adt.html,"T,h,e, ,p,a,g,e, ,n,e,e,d,s, ,t,o, ,i,n,c,o,r,p,o,r,a,t,e, ,b,o,t,h, ,t,e,x,t, ,a,n,d, ,t,h,e, ,p,r,o,v,i,d,e,d, ,i,m,a,g,e,,, ,f,o,r,m,a,t,t,e,d, ,i,n,t,o, ,a, ,c,o,h,e,r,e,n,t, ,a,n,d, ,v,i,s,u,a,l,l,y, ,a,p,p,e,a,l,i,n,g, ,w,e,b,p,a,g,e,., ,T,h,e, ,u,s,e, ,o,f, ,T,a,i,l,w,i,n,d, ,C,S,S, ,w,i,l,l, ,h,e,l,p, ,e,n,s,u,r,e, ,t,h,a,t, ,t,h,e, ,d,e,s,i,g,n, ,i,s, ,c,l,e,a,n, ,a,n,d, ,r,e,s,p,o,n,s,i,v,e,., ,A,t,t,e,n,t,i,o,n, ,i,s, ,g,i,v,e,n, ,t,o, ,a,c,c,e,s,s,i,b,i,l,i,t,y, ,a,n,d, ,p,r,o,p,e,r, ,s,t,r,u,c,t,u,r,i,n,g, ,o,f, ,t,h,e, ,H,T,M,L, ,d,o,c,u,m,e,n,t,."
16,1,c3_10_30_web_assets_result/intermediate_outputs/16_1_adt.html,"T,h,e, ,H,T,M,L, ,i,s, ,s,t,r,u,c,t,u,r,e,d, ,t,o, ,p,r,o,v,i,d,e, ,a,n, ,i,n,t,e,r,a,c,t,i,v,e, ,f,o,r,m, ,f,o,r, ,u,s,e,r,s, ,t,o, ,c,o,m,p,l,e,t,e, ,s,e,n,t,e,n,c,e,s, ,a,b,o,u,t, ,E,l,e,n,a,., ,T,h,e, ,l,a,y,o,u,t, ,u,s,e,s, ,T,a,i,l,w,i,n,d, ,C,S,S, ,f,o,r, ,s,t,y,l,i,n,g, ,a,n,d, ,i,n,c,l,u,d,e,s, ,a, ,p,l,a,c,e,h,o,l,d,e,r, ,i,m,a,g,e, ,f,o,r, ,c,o,n,t,e,x,t,., ,T,e,x,t, ,I,D,s, ,a,r,e, ,i,n,c,l,u,d,e,d, ,f,o,r, ,a,c,c,e,s,s,i,b,i,l,i,t,y, ,a,n,d, ,c,o,n,t,e,n,t, ,a,l,i,g,n,m,e,n,t,."
20,4,c3_10_30_web_assets_result/intermediate_outputs/20_4_adt.html,"I, ,s,t,r,u,c,t,u,r,e,d, ,t,h,e, ,H,T,M,L, ,t,o, ,p,r,o,v,i,d,e, ,a, ,s,p,a,c,e, ,f,o,r, ,i,n,s,t,r,u,c,t,i,o,n,s, ,a,n,d, ,a,n, ,i,n,p,u,t, ,f,i,e,l,d, ,f,o,r, ,t,h,e, ,s,t,u,d,e,n,t, ,t,o, ,w,r,i,t,e, ,t,h,e,i,r, ,s,u,m,m,a,r,y,., ,T,h,e, ,l,a,y,o,u,t, ,i,s, ,s,i,m,p,l,e, ,a,n,d, ,r,e,s,p,o,n,s,i,v,e,,, ,s,u,i,t,a,b,l,e, ,f,o,r, ,t,h,e, ,a,c,t,i,v,i,t,y,',s, ,n,e,e,d,s,."
18,0,c3_10_30_web_assets_result/intermediate_outputs/18_0_adt.html,"T,h,i,s, ,H,T,M,L, ,i,s, ,s,e,t, ,u,p, ,t,o, ,r,e,n,d,e,r, ,a, ,f,i,l,l,-,i,n,-,t,h,e,-,b,l,a,n,k, ,a,c,t,i,v,i,t,y,., ,T,h,e, ,t,e,x,t, ,i,s, ,o,r,g,a,n,i,z,e,d, ,i,n,t,o, ,p,r,o,m,p,t,s, ,w,i,t,h, ,i,n,p,u,t, ,f,i,e,l,d,s, ,w,h,e,r,e, ,u,s,e,r,s, ,c,a,n, ,c,o,m,p,l,e,t,e, ,t,h,e, ,s,t,o,r,y,., ,T,h,e, ,`,t,e,x,t,a,r,e,a,`, ,e,l,e,m,e,n,t,s, ,a,l,l,o,w, ,f,o,r, ,m,u,l,t,i,l,i,n,e, ,r,e,s,p,o,n,s,e,s,."
20,0,c3_10_30_web_assets_result/intermediate_outputs/20_0_adt.html,"T,h,e, ,g,i,v,e,n, ,c,o,n,t,e,n,t, ,d,e,t,a,i,l,s, ,a, ,m,a,t,c,h,i,n,g, ,a,c,t,i,v,i,t,y, ,f,o,r, ,a, ,s,e,c,t,i,o,n, ,o,n, ,E,l,e,n,a,',s, ,s,t,o,r,y,,, ,i,n,c,l,u,d,i,n,g, ,t,e,x,t, ,s,n,i,p,p,e,t,s, ,a,n,d, ,o,p,t,i,o,n,s, ,t,h,a,t, ,s,u,m,m,a,r,i,z,e, ,t,h,o,s,e, ,s,n,i,p,p,e,t,s,., ,T,h,e, ,s,t,r,u,c,t,u,r,e, ,i,n,c,l,u,d,e,s, ,p,l,a,c,i,n,g, ,s,n,i,p,p,e,t, ,t,e,x,t, ,o,n, ,o,n,e, ,s,i,d,e, ,a,n,d, ,m,a,t,c,h,i,n,g, ,o,p,t,i,o,n,s, ,o,n, ,t,h,e, ,o,t,h,e,r, ,f,o,r, ,u,s,e,r,s, ,t,o, ,s,e,l,e,c,t, ,a,s,s,o,c,i,a,t,i,o,n,s,., ,E,a,c,h, ,s,n,i,p,p,e,t, ,r,e,q,u,i,r,e,s, ,a, ,c,o,r,r,e,s,p,o,n,d,i,n,g, ,o,p,t,i,o,n, ,t,h,a,t, ,b,e,s,t, ,s,u,m,m,a,r,i,z,e,s, ,i,t,,, ,a,n,d, ,t,h,e, ,H,T,M,L, ,s,t,r,u,c,t,u,r,e,d, ,t,h,i,s, ,w,a,y, ,f,a,c,i,l,i,t,a,t,e,s, ,u,s,e,r, ,i,n,t,e,r,a,c,t,i,o,n, ,w,i,t,h, ,a,d,d,e,d, ,a,c,c,e,s,s,i,b,i,l,i,t,y, ,f,e,a,t,u,r,e,s,."
27,0,c3_10_30_web_assets_result/intermediate_outputs/27_0_adt.html,"I,n, ,t,h,i,s, ,s,e,c,t,i,o,n,,, ,w,e, ,h,a,v,e, ,t,h,r,e,e, ,i,m,a,g,e,s, ,t,h,a,t, ,w,i,l,l, ,s,e,r,v,e, ,a,s, ,v,i,s,u,a,l, ,a,i,d,s,,, ,p,r,o,v,i,d,i,n,g, ,c,o,n,t,e,x,t, ,t,o, ,t,h,e, ,c,o,n,t,e,n,t, ,t,h,a,t, ,f,o,l,l,o,w,s,., ,T,h,e, ,t,e,x,t, ,i,s, ,f,o,r,m,a,t,t,e,d, ,i,n,t,o, ,a, ,c,o,h,e,s,i,v,e, ,p,a,r,a,g,r,a,p,h,,, ,w,h,i,c,h, ,e,x,p,l,a,i,n,s, ,i,n,t,e,r,e,s,t,i,n,g, ,f,a,c,t,s, ,a,b,o,u,t, ,l,i,g,h,t, ,a,n,d, ,t,h,e, ,s,u,n,., ,P,r,o,v,i,d,e,d, ,i,m,a,g,e,s, ,a,r,e, ,l,i,k,e,l,y, ,m,e,a,n,t, ,t,o, ,e,n,h,a,n,c,e, ,t,e,x,t, ,c,o,m,p,r,e,h,e,n,s,i,o,n, ,a,n,d, ,m,a,k,e, ,t,h,e, ,w,e,b, ,p,a,g,e, ,v,i,s,u,a,l,l,y, ,a,p,p,e,a,l,i,n,g,., ,T,a,i,l,w,i,n,d, ,C,S,S, ,c,l,a,s,s,e,s, ,a,r,e, ,u,s,e,d, ,f,o,r, ,s,t,y,l,i,n,g,,, ,e,n,s,u,r,i,n,g, ,r,e,s,p,o,n,s,i,v,e, ,a,n,d, ,a,c,c,e,s,s,i,b,l,e, ,d,e,s,i,g,n,."
26,1,c3_10_30_web_assets_result/intermediate_outputs/26_1_adt.html,"T,h,e, ,p,r,o,v,i,d,e,d, ,H,T,M,L, ,s,t,r,u,c,t,u,r,e, ,i,s, ,d,e,s,i,g,n,e,d, ,t,o, ,m,a,t,c,h, ,t,h,e, ,s,t,y,l,e, ,o,f, ,a, ,m,u,l,t,i,p,l,e,-,c,h,o,i,c,e, ,a,c,t,i,v,i,t,y,., ,T,h,e, ,s,e,c,t,i,o,n, ,i,n,c,l,u,d,e,s, ,a, ,h,e,a,d,i,n,g,,, ,i,n,s,t,r,u,c,t,i,o,n,,, ,a,n,d, ,o,p,t,i,o,n,s, ,f,o,r, ,t,h,e, ,q,u,e,s,t,i,o,n, ,a,b,o,u,t, ,o,p,a,q,u,e, ,o,b,j,e,c,t,s, ,a,n,d, ,t,h,e, ,p,a,s,s,a,g,e, ,o,f, ,l,i,g,h,t,., ,I,t, ,u,s,e,s, ,T,a,i,l,w,i,n,d, ,C,S,S, ,t,o, ,e,n,s,u,r,e, ,a, ,r,e,s,p,o,n,s,i,v,e, ,a,n,d, ,v,i,s,u,a,l,l,y, ,a,p,p,e,a,l,i,n,g, ,l,a,y,o,u,t,., ,E,a,c,h, ,o,p,t,i,o,n, ,i,s, ,c,o,n,t,a,i,n,e,d, ,w,i,t,h,i,n, ,a, ,b,u,t,t,o,n, ,e,l,e,m,e,n,t, ,f,o,r, ,i,n,t,e,r,a,c,t,i,v,i,t,y,."
28,0,c3_10_30_web_assets_result/intermediate_outputs/28_0_adt.html,"T,h,e, ,H,T,M,L, ,p,a,g,e, ,i,s, ,g,e,n,e,r,a,t,e,d, ,t,o, ,s,t,r,u,c,t,u,r,e, ,t,h,e, ,a,c,t,i,v,i,t,y, ,i,n, ,a, ,f,i,l,l,-,i,n, ,t,a,b,l,e, ,f,o,r,m,a,t,., ,I,t, ,u,s,e,s, ,T,a,i,l,w,i,n,d, ,C,S,S, ,f,o,r, ,s,t,y,l,i,n,g,., ,T,h,e, ,t,a,b,l,e, ,i,s, ,d,i,v,i,d,e,d, ,i,n,t,o, ,s,e,c,t,i,o,n,s, ,f,o,r, ,n,a,t,u,r,a,l, ,a,n,d, ,a,r,t,i,f,i,c,i,a,l, ,l,i,g,h,t, ,s,o,u,r,c,e,s,,, ,o,n,e, ,o,f, ,w,h,i,c,h, ,s,t,u,d,e,n,t,s, ,c,a,n, ,s,e,l,e,c,t, ,a,n,d, ,p,l,a,c,e, ,i,n,t,o, ,e,i,t,h,e,r, ,c,a,t,e,g,o,r,y,."
24,1,c3_10_30_web_assets_result/intermediate_outputs/24_1_adt.html,"T,h,e, ,s,t,r,u,c,t,u,r,e, ,m,a,i,n,t,a,i,n,s, ,a, ,c,l,e,a,n, ,l,a,y,o,u,t, ,a,n,d, ,e,n,s,u,r,e,s, ,t,h,a,t, ,t,h,e, ,i,n,t,e,r,a,c,t,i,v,e, ,c,o,m,p,o,n,e,n,t,s, ,a,r,e, ,a,c,c,e,s,s,i,b,l,e,., ,T,h,e, ,d,e,s,i,g,n, ,i,n,t,e,g,r,a,t,e,s, ,t,h,e, ,p,r,o,v,i,d,e,d, ,c,o,n,t,e,n,t, ,s,e,a,m,l,e,s,s,l,y,,, ,u,s,i,n,g, ,H,T,M,L, ,e,l,e,m,e,n,t,s, ,t,a,i,l,o,r,e,d, ,f,o,r, ,W,C,A,G, ,a,c,c,e,s,s,i,b,i,l,i,t,y, ,n,e,e,d,s,., ,T,h,e, ,t,e,x,t, ,b,l,o,c,k,s, ,a,r,e, ,p,r,e,s,e,n,t,e,d, ,l,o,g,i,c,a,l,l,y,,, ,a,n,d, ,p,l,a,c,e,h,o,l,d,e,r,s, ,f,o,r, ,u,s,e,r, ,i,n,p,u,t,s, ,a,r,e, ,p,r,e,s,e,n,t, ,w,h,e,r,e, ,n,e,c,e,s,s,a,r,y,."
29,0,c3_10_30_web_assets_result/intermediate_outputs/29_0_adt.html,"T,h,e, ,c,o,d,e, ,s,t,r,u,c,t,u,r,e, ,f,o,l,l,o,w,s, ,t,h,e, ,g,u,i,d,e,l,i,n,e,s, ,p,r,o,v,i,d,e,d, ,f,o,r, ,e,n,s,u,r,i,n,g, ,a,c,c,e,s,s,i,b,i,l,i,t,y, ,a,n,d, ,a, ,c,l,e,a,r,,, ,a,e,s,t,h,e,t,i,c, ,l,a,y,o,u,t,., ,T,h,e, ,c,o,n,t,e,n,t, ,g,i,v,e,s, ,i,n,s,t,r,u,c,t,i,o,n,s, ,f,o,r, ,a,n, ,a,c,t,i,v,i,t,y, ,w,h,e,r,e, ,u,s,e,r,s, ,m,u,s,t, ,m,a,k,e, ,t,e,x,t, ,c,o,r,r,e,c,t,i,o,n,s,."
26,2,c3_10_30_web_assets_result/intermediate_outputs/26_2_adt.html,"I,',v,e, ,c,r,e,a,t,e,d, ,a, ,s,t,r,u,c,t,u,r,e,d, ,H,T,M,L, ,p,a,g,e, ,u,s,i,n,g, ,T,a,i,l,w,i,n,d, ,C,S,S,,, ,o,p,t,i,m,i,z,e,d, ,f,o,r, ,a,c,c,e,s,s,i,b,i,l,i,t,y,., ,T,h,e, ,p,a,g,e, ,i,n,c,l,u,d,e,s, ,a, ,c,l,e,a,r, ,h,e,a,d,i,n,g, ,a,n,d, ,i,n,s,t,r,u,c,t,i,o,n,s,,, ,f,o,l,l,o,w,e,d, ,b,y, ,m,u,l,t,i,p,l,e, ,c,h,o,i,c,e, ,o,p,t,i,o,n,s, ,i,m,p,l,e,m,e,n,t,e,d, ,a,s, ,b,u,t,t,o,n,s,., ,A,d,d,i,t,i,o,n,a,l,l,y,,, ,i,t, ,a,d,h,e,r,e,s, ,t,o, ,A,R,I,A, ,p,r,a,c,t,i,c,e,s, ,f,o,r, ,e,l,e,m,e,n,t,s, ,r,e,q,u,i,r,i,n,g, ,i,n,t,e,r,a,c,t,i,o,n,."
26,0,c3_10_30_web_assets_result/intermediate_outputs/26_0_adt.html,"T,h,e, ,s,e,c,t,i,o,n, ,i,s, ,s,t,r,u,c,t,u,r,e,d, ,a,s, ,a, ,m,u,l,t,i,p,l,e,-,c,h,o,i,c,e, ,a,c,t,i,v,i,t,y,., ,E,a,c,h, ,q,u,e,s,t,i,o,n, ,p,r,o,v,i,d,e,s, ,a, ,s,t,a,t,e,m,e,n,t,,, ,f,o,l,l,o,w,e,d, ,b,y, ,o,p,t,i,o,n,s, ,t,o, ,s,e,l,e,c,t, ,t,h,e, ,c,o,r,r,e,c,t, ,i,n,t,e,r,p,r,e,t,a,t,i,o,n, ,o,f, ,t,h,a,t, ,s,t,a,t,e,m,e,n,t,., ,T,h,e, ,o,p,t,i,o,n,s, ,a,r,e, ,p,r,e,s,e,n,t,e,d, ,a,s, ,b,u,t,t,o,n,s, ,f,o,r, ,e,a,s,y, ,i,n,t,e,r,a,c,t,i,o,n,,, ,a,l,i,g,n,i,n,g, ,w,i,t,h, ,t,h,e, ,m,u,l,t,i,p,l,e,-,c,h,o,i,c,e, ,a,c,t,i,v,i,t,y, ,f,o,r,m,a,t,."
22,1,c3_10_30_web_assets_result/intermediate_outputs/22_1_adt.html,"T,h,e, ,H,T,M,L, ,s,t,r,u,c,t,u,r,e, ,f,o,l,l,o,w,s, ,t,h,e, ,p,r,o,v,i,d,e,d, ,d,e,t,a,i,l,s, ,a,n,d, ,c,o,n,s,t,r,a,i,n,t,s, ,c,l,o,s,e,l,y,., ,I,t,',s, ,d,e,s,i,g,n,e,d, ,t,o, ,e,n,s,u,r,e, ,p,r,o,p,e,r, ,s,e,m,a,n,t,i,c,s, ,a,n,d, ,a,c,c,e,s,s,i,b,i,l,i,t,y,,, ,u,s,i,n,g, ,w,e,l,l,-,l,a,b,e,l,e,d, ,s,e,c,t,i,o,n,s, ,a,n,d, ,i,n,p,u,t,s,., ,T,h,e, ,c,o,m,p,l,i,a,n,c,e, ,w,i,t,h, ,g,i,v,e,n, ,I,D,s, ,a,n,d, ,g,u,i,d,e,l,i,n,e,s, ,e,n,s,u,r,e,s, ,c,l,a,r,i,t,y, ,a,n,d, ,m,a,i,n,t,a,i,n,s, ,t,h,e, ,o,r,i,g,i,n,a,l, ,c,o,n,t,e,n,t,',s, ,i,n,t,e,n,t,."
20,3,c3_10_30_web_assets_result/intermediate_outputs/20_3_adt.html,"T,h,e, ,H,T,M,L, ,i,s, ,s,t,r,u,c,t,u,r,e,d, ,t,o, ,m,a,t,c,h, ,t,h,e, ,p,r,o,v,i,d,e,d, ,t,e,x,t, ,a,n,d, ,o,p,t,i,o,n,s,,, ,e,n,s,u,r,i,n,g, ,a, ,v,i,s,u,a,l,l,y, ,p,l,e,a,s,i,n,g, ,l,a,y,o,u,t,., ,T,h,e, ,T,a,i,l,w,i,n,d, ,C,S,S, ,l,i,b,r,a,r,y, ,i,s, ,u,s,e,d, ,f,o,r, ,s,t,y,l,i,n,g,,, ,m,a,k,i,n,g, ,t,h,e, ,p,a,g,e, ,r,e,s,p,o,n,s,i,v,e, ,a,n,d, ,w,e,l,l,-,o,r,g,a,n,i,z,e,d,."
25,3,c3_10_30_web_assets_result/intermediate_outputs/25_3_adt.html,"T,h,e, ,H,T,M,L, ,s,t,r,u,c,t,u,r,e, ,i,s, ,d,e,s,i,g,n,e,d, ,t,o, ,p,r,e,s,e,n,t, ,t,h,e, ,t,e,x,t, ,u,s,i,n,g, ,s,e,m,a,n,t,i,c, ,e,l,e,m,e,n,t,s,., ,T,h,e, ,s,e,c,t,i,o,n, ,i,s, ,l,a,b,e,l,e,d, ,a,p,p,r,o,p,r,i,a,t,e,l,y, ,f,o,r, ,a,c,c,e,s,s,i,b,i,l,i,t,y,,, ,a,n,d, ,t,h,e, ,t,e,x,t, ,c,o,n,t,e,n,t, ,i,s, ,v,i,s,u,a,l,l,y, ,o,r,g,a,n,i,z,e,d, ,t,o, ,r,e,f,l,e,c,t, ,t,h,e, ,t,e,x,t,b,o,o,k, ,s,t,y,l,e,."
24,0,c3_10_30_web_assets_result/intermediate_outputs/24_0_adt.html,"T,h,e, ,t,a,s,k, ,i,n,v,o,l,v,e,s, ,c,r,e,a,t,i,n,g, ,H,T,M,L, ,t,h,a,t, ,r,e,s,p,e,c,t,s, ,t,h,e, ,s,t,r,u,c,t,u,r,e, ,a,n,d, ,i,n,s,t,r,u,c,t,i,o,n, ,r,u,l,e,s, ,f,o,r, ,a,c,t,i,v,i,t,y, ,f,i,l,l, ,i,n, ,t,h,e, ,b,l,a,n,k,s,., ,E,a,c,h, ,b,l,a,n,k, ,s,p,a,c,e, ,n,e,e,d,s, ,a,n, ,i,n,p,u,t, ,b,o,x, ,f,o,r, ,a,n,s,w,e,r,s,,, ,w,i,t,h, ,p,r,o,p,e,r, ,l,a,b,e,l,i,n,g, ,a,n,d, ,d,e,s,i,g,n, ,t,o, ,m,a,k,e, ,i,t, ,v,i,s,u,a,l,l,y, ,c,o,h,e,r,e,n,t, ,a,n,d, ,i,n,t,e,r,a,c,t,i,v,e,."
16,0,c3_10_30_web_assets_result/intermediate_outputs/16_0_adt.html,"T,h,e, ,p,r,e,v,i,o,u,s, ,H,T,M,L, ,i,n,c,l,u,d,e,d, ,a,n, ,i,n,c,o,r,r,e,c,t, ,i,m,a,g,e, ,I,D, ,a,n,d, ,p,l,a,c,e,h,o,l,d,e,r,., ,I,n, ,t,h,i,s, ,r,e,v,i,s,e,d, ,v,e,r,s,i,o,n,,, ,o,n,l,y, ,t,h,e, ,p,r,o,v,i,d,e,d, ,t,e,x,t, ,I,D,s, ,a,r,e, ,u,s,e,d,,, ,a,n,d, ,n,o, ,a,d,d,i,t,i,o,n,a,l, ,i,m,a,g,e, ,I,D,s, ,o,r, ,p,l,a,c,e,h,o,l,d,e,r,s, ,a,r,e, ,i,n,c,l,u,d,e,d, ,a,s, ,n,o,n,e, ,w,e,r,e, ,p,r,o,v,i,d,e,d,., ,T,h,e, ,H,T,M,L, ,n,o,w, ,c,o,r,r,e,c,t,l,y, ,p,r,e,s,e,n,t,s, ,t,h,e, ,t,e,x,t, ,i,n,f,o,r,m,a,t,i,o,n, ,w,i,t,h,o,u,t, ,u,n,n,e,c,e,s,s,a,r,y, ,e,l,e,m,e,n,t,s,."
19,0,c3_10_30_web_assets_result/intermediate_outputs/19_0_adt.html,"R,e,v,i,s,e,d, ,H,T,M,L, ,e,n,s,u,r,e,s, ,e,a,c,h, ,d,a,t,a,-,i,d, ,e,l,e,m,e,n,t, ,d,i,r,e,c,t,l,y, ,c,o,n,t,a,i,n,s, ,r,a,w, ,t,e,x,t,,, ,a,d,h,e,r,i,n,g, ,t,o, ,s,p,e,c,i,f,i,e,d, ,s,t,r,u,c,t,u,r,e, ,r,e,q,u,i,r,e,m,e,n,t,s,., ,A,v,o,i,d,e,d, ,i,n,l,i,n,e, ,e,l,e,m,e,n,t,s, ,o,r, ,i,c,o,n,s, ,w,i,t,h,i,n, ,t,h,o,s,e, ,t,a,g,s,."
20,1,c3_10_30_web_assets_result/intermediate_outputs/20_1_adt.html,"T,h,e, ,c,o,n,t,e,n,t, ,p,r,o,v,i,d,e,d, ,i,s, ,f,o,r, ,a, ,m,a,t,c,h,i,n,g, ,a,c,t,i,v,i,t,y,., ,I,',l,l, ,r,e,c,o,n,s,t,r,u,c,t, ,t,h,e, ,H,T,M,L, ,t,o, ,i,n,c,l,u,d,e, ,t,h,e, ,c,o,r,r,e,c,t, ,d,a,t,a,-,i,d, ,a,t,t,r,i,b,u,t,e,s, ,a,s,s,o,c,i,a,t,e,d, ,w,i,t,h, ,e,a,c,h, ,t,e,x,t, ,s,n,i,p,p,e,t, ,f,o,r, ,t,h,e, ,a,c,t,i,v,i,t,y,."
19,2,c3_10_30_web_assets_result/intermediate_outputs/19_2_adt.html,"I, ,w,i,l,l, ,s,t,r,u,c,t,u,r,e, ,t,h,e, ,H,T,M,L, ,t,o, ,e,n,s,u,r,e, ,a,l,l, ,c,o,n,t,e,n,t, ,i,s, ,w,i,t,h,i,n, ,a, ,s,e,c,t,i,o,n, ,t,a,g,,, ,w,h,i,l,e, ,e,n,s,u,r,i,n,g, ,p,r,o,p,e,r, ,s,t,y,l,e, ,a,n,d, ,a,c,c,e,s,s,i,b,i,l,i,t,y,."
28,1,c3_10_30_web_assets_result/intermediate_outputs/28_1_adt.html,"T,h,e, ,i,s,s,u,e, ,w,a,s, ,w,i,t,h, ,n,o,n,-,t,e,x,t, ,e,l,e,m,e,n,t,s, ,i,n,s,i,d,e, ,a, ,t,a,g, ,w,i,t,h, ,a, ,d,a,t,a,-,i,d, ,a,t,t,r,i,b,u,t,e,., ,I, ,c,o,r,r,e,c,t,e,d, ,i,t, ,t,o, ,e,n,s,u,r,e, ,o,n,l,y, ,s,t,r,i,n,g,s, ,a,p,p,e,a,r, ,d,i,r,e,c,t,l,y, ,u,n,d,e,r, ,a, ,d,a,t,a,-,i,d, ,a,t,t,r,i,b,u,t,e,."
21,0,c3_10_30_web_assets_result/intermediate_outputs/21_0_adt.html,"I, ,n,e,e,d, ,t,o, ,o,r,g,a,n,i,z,e, ,t,h,e, ,H,T,M,L, ,c,o,d,e, ,e,n,s,u,r,i,n,g, ,e,a,c,h, ,e,l,e,m,e,n,t, ,w,i,t,h, ,a, ,`,d,a,t,a,-,i,d,`, ,a,t,t,r,i,b,u,t,e, ,o,n,l,y, ,c,o,n,t,a,i,n,s, ,t,e,x,t, ,a,s, ,i,t,s, ,i,m,m,e,d,i,a,t,e, ,c,h,i,l,d,., ,N,o, ,o,t,h,e,r, ,H,T,M,L, ,t,a,g,s, ,s,h,o,u,l,d, ,b,e, ,n,e,s,t,e,d, ,i,n,s,i,d,e, ,s,u,c,h, ,e,l,e,m,e,n,t,s, ,t,o, ,c,o,m,p,l,y, ,w,i,t,h, ,t,h,e, ,r,e,q,u,i,r,e,m,e,n,t,."
21,1,c3_10_30_web_assets_result/intermediate_outputs/21_1_adt.html,"I, ,n,e,e,d, ,t,o, ,e,n,s,u,r,e, ,t,h,a,t, ,e,a,c,h, ,<,s,p,a,n,>, ,w,i,t,h, ,a, ,d,a,t,a,-,i,d, ,a,t,t,r,i,b,u,t,e, ,d,i,r,e,c,t,l,y, ,c,o,n,t,a,i,n,s, ,o,n,l,y, ,t,e,x,t,,, ,w,i,t,h,o,u,t, ,a,n,y, ,n,e,s,t,e,d, ,H,T,M,L, ,t,a,g,s,., ,I,',l,l, ,a,d,j,u,s,t, ,t,h,e, ,s,t,r,u,c,t,u,r,e, ,t,o, ,s,e,p,a,r,a,t,e, ,e,a,c,h, ,i,n,s,t,r,u,c,t,i,o,n, ,p,o,i,n,t, ,i,n,t,o, ,i,t,s, ,o,w,n, ,p,a,r,a,g,r,a,p,h, ,t,o, ,m,e,e,t, ,t,h,e, ,r,e,q,u,i,r,e,m,e,n,t,."
30,0,c3_10_30_web_assets_result/intermediate_outputs/30_0_adt.html,"T,h,e, ,H,T,M,L, ,r,e,p,r,e,s,e,n,t,a,t,i,o,n, ,h,a,s, ,b,e,e,n, ,r,e,v,i,s,e,d, ,t,o, ,e,n,s,u,r,e, ,a,l,l, ,t,e,x,t, ,s,e,c,t,i,o,n,s, ,u,s,e, ,t,h,e, ,c,o,r,r,e,c,t, ,d,a,t,a,-,i,d, ,a,t,t,r,i,b,u,t,e,s,., ,E,a,c,h, ,s,e,c,t,i,o,n, ,t,e,x,t, ,f,r,o,m, ,t,h,e, ,i,n,p,u,t, ,i,s, ,u,s,e,d,,, ,a,n,d, ,n,o, ,a,d,d,i,t,i,o,n,a,l, ,d,a,t,a,-,i,d, ,a,t,t,r,i,b,u,t,e,s, ,a,r,e, ,i,n,t,r,o,d,u,c,e,d,."
